song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Devanobba,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2006-07-11,0.77,0.77,0.381,0.28,-5.13,0.011,170.605,1,3,0.0704,4,65,6368545,0,0,0,Sad,753QuIghpKRAjraEuZ3Whv,https://open.spotify.com/track/753QuIghpKRAjraEuZ3Whv
Yaavudo Ee Bombe,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2006-08-03,0.64,0.661,0.34,0.536,-7.7,0.05,203.852,1,1,0.06,4,70,10884087,0,0,0,Sad,0WprsyOK3rl9tGXBZrDlkS,https://open.spotify.com/track/0WprsyOK3rl9tGXBZrDlkS
Naguva Nayana,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2006-08-07,0.33,0.716,0.131,0.849,-6.694,0.053,144.576,1,1,0.0742,4,87,4252717,0,0,0,Sad,24LASg8afs2Zj2tVU1kmfw,https://open.spotify.com/track/24LASg8afs2Zj2tVU1kmfw
Thirupathi Girivasa,P.B. Sreenivas|P Suhseela|S. Janaki,/artist/pb-sreenivas|/artist/p-suhseela|/artist/s-janaki,0.0,Kannada,2006-08-09,0.37,0.96,0.245,0.955,-13.339,0.029,121.037,1,11,0.04,4,61,4773535,0,0,0,Sad,1617FsGE6H9EUncqhBHBro,https://open.spotify.com/track/1617FsGE6H9EUncqhBHBro
SHANKAR GURU - FILM STORY And DIALOGUE - PART - 4,Unknown,/artist/unknown,0.0,Kannada,2006-08-12,0.72,0.73,0.021,0.8,-13.156,0.0925,129.997,1,11,0.05,4,32,11379067,0,0,0,Sad,1vd6RAAMj6SZyXFKtsW2jl,https://open.spotify.com/track/1vd6RAAMj6SZyXFKtsW2jl
Krishnana Haage,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2006-09-03,0.3,0.1,0.641,0.9,-10.014,0.01,119.979,1,7,0.03,4,73,9565933,0,0,0,Sad,0IYNhriwsChPkHO2HslmaD,https://open.spotify.com/track/0IYNhriwsChPkHO2HslmaD
Mangalangiyaru,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2006-10-02,0.54,0.309,0.56,0.638,-7.97,0.046,179.722,0,5,0.0585,4,100,4870553,0,0,0,Happy,5y1nEmEd1YKyJCcoOpyaeM,https://open.spotify.com/track/5y1nEmEd1YKyJCcoOpyaeM
Eenaadina Mannu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2006-10-04,0.27,0.123,0.563,0.606,-8.471,0.0978,155.964,1,4,0.094,4,93,7423625,0,0,0,Sad,7nnw5sB0vMjt6gz676cRxm,https://open.spotify.com/track/7nnw5sB0vMjt6gz676cRxm
Sree Siddhalingeshwara Suprabhatha,R. K. Shrikantan|H. K. Narayana|B.K. Sumitra|M. S. Sheela,/artist/r-k-shrikantan|/artist/h-k-narayana-1|/artist/bk-sumitra-2|/artist/m-s-sheela-1,0.0,Kannada,2006-11-01,0.65,0.14,0.005,0.8,-3.712,0.04,148.06,1,2,0.0933,4,56,9207953,0,0,0,Sad,3NACfCvZjqSYHHL8oKGdGX,https://open.spotify.com/track/3NACfCvZjqSYHHL8oKGdGX
Sangeethave Nee Nudiyuna Maathella,Dr. Rajkumar|S. Janaki,/artist/dr-rajkumar-1|/artist/s-janaki,0.0,Kannada,2006-11-03,0.77,0.037,0.953,0.007,-2.264,0.092,120.01,1,1,0.057,4,33,3854426,0,0,0,Energetic,2HqvauufuQ4md9kzEJ7Of6,https://open.spotify.com/track/2HqvauufuQ4md9kzEJ7Of6
Aralu Mallige,S. Janaki|B.K. Sumitra,/artist/s-janaki|/artist/bk-sumitra-2,0.0,Kannada,2006-11-04,0.79,0.75,0.214,0.2,-8.951,0.0189,111.992,1,10,0.046,4,33,392957,0,0,0,Sad,4mGNaEOs78DS1nAgnUqtkX,https://open.spotify.com/track/4mGNaEOs78DS1nAgnUqtkX
Lokanmudayan / Thanu Ninnadhu Jeevana,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Kannada,2006-11-05,0.63,0.828,0.045,0.416,-6.324,0.0911,130.71,1,0,0.01,4,40,5062558,0,0,0,Sad,347LhZUZI0r7vsWeZQGqVR,https://open.spotify.com/track/347LhZUZI0r7vsWeZQGqVR
Baani Gondu Elle,Dr. Rajkumar,/artist/dr-rajkumar-1,0.0,Kannada,2006-11-06,0.38,0.13,0.421,0.7,-5.039,0.08,162.991,1,6,0.09,4,68,1759874,0,0,0,Sad,6wG9C6anlVmObXsjF74pk3,https://open.spotify.com/track/6wG9C6anlVmObXsjF74pk3
Singaporindha Bandhe,S. P. Balasubrahmanyam|L.R. Eswari,/artist/s-p-balasubrahamanyam|/artist/lr-eswari-2,0.0,Kannada,2006-11-10,0.93,0.23,0.335,0.1,-5.822,0.07,210.144,0,7,0.072,4,42,3298836,0,0,0,Sad,0ZLXtJccguJYc4Sv6Suduy,https://open.spotify.com/track/0ZLXtJccguJYc4Sv6Suduy
Nambide Gowri Bhavani,S. Janaki,/artist/s-janaki,0.0,Kannada,2006-12-02,0.28,0.388,0.305,0.576,-3.641,0.031,122.429,0,1,0.1,4,42,9553511,0,0,0,Sad,0Vp8IA0XHbg82wpTdu201a,https://open.spotify.com/track/0Vp8IA0XHbg82wpTdu201a
Iniya Sahise Naa,B.R.Chaya,/artist/brchaya,0.0,Kannada,2006-12-03,0.1,0.82,0.749,0.19,-8.784,0.01,150.188,0,8,0.0935,4,67,4047878,0,0,0,Sad,68Eh5CKDhSYQko5mZLMvPT,https://open.spotify.com/track/68Eh5CKDhSYQko5mZLMvPT
Olagina Aase,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2006-12-08,0.48,0.9,0.095,0.9,-5.425,0.0849,150.526,1,2,0.0058,4,57,1075033,0,0,0,Sad,5Fo8GRuX9J47OP2KPfCwBg,https://open.spotify.com/track/5Fo8GRuX9J47OP2KPfCwBg
Sandesha Meghasandesha,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2007-01-01,0.79,0.61,0.037,0.0,-3.236,0.089,169.946,1,1,0.0485,4,78,9515526,0,0,0,Sad,50MAmiCw4NYjPg0yxYTFRB,https://open.spotify.com/track/50MAmiCw4NYjPg0yxYTFRB
Eddu Baruthaare,Bellur Sisters,/artist/bellur-sisters,0.0,Kannada,2007-01-02,0.34,0.854,0.849,0.84,-5.684,0.0515,173.429,1,3,0.019,4,56,5793339,0,0,0,Energetic,4UzIAtPKzTOVpXV3elC2de,https://open.spotify.com/track/4UzIAtPKzTOVpXV3elC2de
Premakkoo Permitte,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2007-01-04,0.23,0.148,0.05,0.004,-13.12,0.03,110.016,1,9,0.07,4,99,9573513,0,0,0,Sad,3ktDWFSFu1LLVYYwBbKe1K,https://open.spotify.com/track/3ktDWFSFu1LLVYYwBbKe1K
Sree Ramachandra,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2007-01-10,0.96,0.13,0.153,0.7,-9.233,0.0932,123.16,0,1,0.06,4,28,4434561,0,0,0,Sad,5BAK0dZz7JWdUVwjd1DNon,https://open.spotify.com/track/5BAK0dZz7JWdUVwjd1DNon
Sri Sathi Manovihaari,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Kannada,2007-01-12,0.21,0.46,0.466,0.4,-2.537,0.03,140.064,0,4,0.019,4,31,3378403,0,0,0,Sad,5DikSA4mpPRkeQ5BhkdAoc,https://open.spotify.com/track/5DikSA4mpPRkeQ5BhkdAoc
Oh Krishanaiah Yemi,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Kannada,2007-02-02,0.78,0.86,0.467,0.64,-5.331,0.023,130.012,1,6,0.05,4,66,8931820,0,0,0,Happy,35fg7UeQ4TnRDSIMormY9b,https://open.spotify.com/track/35fg7UeQ4TnRDSIMormY9b
Yelle Iru,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2007-02-03,0.68,0.42,0.169,0.942,-5.728,0.06,168.133,1,7,0.058,4,65,9840959,0,0,0,Sad,2CYNNiNp0FcrxCTbI3Ir0w,https://open.spotify.com/track/2CYNNiNp0FcrxCTbI3Ir0w
Yaaro Aadalu Bandavaru,L.R. Eswari,/artist/lr-eswari-2,0.0,Kannada,2007-02-04,0.22,0.98,0.164,0.45,-6.598,0.0377,138.478,1,10,0.06,4,62,1600664,0,0,0,Sad,4SJjDNb4hsnVK0R4Cqh2lw,https://open.spotify.com/track/4SJjDNb4hsnVK0R4Cqh2lw
Sathyada Nasha,Ghanatasala,/artist/ghanatasala,0.0,Kannada,2007-02-10,0.6,0.208,0.294,0.273,-8.542,0.0367,164.068,1,0,0.02,4,92,3243604,0,0,0,Sad,4k9nRHbBASkXyVHyEyJB3u,https://open.spotify.com/track/4k9nRHbBASkXyVHyEyJB3u
Nanna Muddu Henne Chanda,Mano,/artist/mano,0.0,Kannada,2007-03-01,0.05,0.79,0.653,0.09,-2.157,0.01,194.002,1,8,0.021,4,65,9326765,0,0,0,Sad,7pabLr9kesr14OKrlPfax1,https://open.spotify.com/track/7pabLr9kesr14OKrlPfax1
Yaaroorava Iva,S. Janaki,/artist/s-janaki,0.0,Kannada,2007-03-02,0.4,0.879,0.297,0.78,-5.11,0.027,178.684,1,1,0.0,4,57,9912219,0,0,0,Sad,1NfmdQJ0uxukZnaZHlIJUx,https://open.spotify.com/track/1NfmdQJ0uxukZnaZHlIJUx
Attige Tangi,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Kannada,2007-03-03,0.66,0.531,0.566,0.898,-6.969,0.091,157.766,1,8,0.09,4,70,7952026,0,0,0,Sad,4AVTfor6VPUmlTTFZ1Xxgl,https://open.spotify.com/track/4AVTfor6VPUmlTTFZ1Xxgl
Yenyeno Aasae,Vani Jairam|Dr. Rajkumar,/artist/vani-jayaram|/artist/dr-rajkumar-1,0.0,Kannada,2007-03-05,0.51,0.53,0.402,0.4,-2.502,0.08,139.989,1,11,0.025,4,47,5688,0,0,0,Sad,5cRkJvZfWGi5PBxqT1UKZo,https://open.spotify.com/track/5cRkJvZfWGi5PBxqT1UKZo
Sole Illa Ninna Haadu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2007-03-10,0.71,0.6,0.196,0.4,-5.995,0.05,173.958,0,9,0.0174,4,38,2869390,0,0,0,Sad,5fRMI7TFQoGlzb1ZzKwYNZ,https://open.spotify.com/track/5fRMI7TFQoGlzb1ZzKwYNZ
Yaarivanu Ee Manmathanu,S. Janaki,/artist/s-janaki,0.0,Kannada,2007-03-11,0.4,0.37,0.983,0.3,-10.695,0.04,174.06,0,9,0.053,4,77,6381770,0,0,0,Happy,2z4DXvv6TR6vP7zGX4snVB,https://open.spotify.com/track/2z4DXvv6TR6vP7zGX4snVB
Idu Yaava Fashanno Jhony,S. P. Balasubrahmanyam|B.K. Sumitra,/artist/s-p-balasubrahamanyam|/artist/bk-sumitra-2,0.0,Kannada,2007-04-02,0.58,0.24,0.099,0.0,-11.902,0.033,200.094,0,5,0.077,4,55,3515064,0,0,0,Sad,5eB4f2134sAdfT7uJEcSSP,https://open.spotify.com/track/5eB4f2134sAdfT7uJEcSSP
Bhakthi Shraddeyalli ( Bit),P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2007-04-04,0.53,0.97,0.493,0.54,-3.609,0.0374,144.522,1,10,0.08,4,80,2419841,0,0,0,Sad,1UkniRMVd86ugJyq4snp7f,https://open.spotify.com/track/1UkniRMVd86ugJyq4snp7f
Olavina Raviye,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2007-04-08,0.5,0.14,0.871,0.17,-8.411,0.026,169.848,1,2,0.03,4,36,4474858,0,0,0,Sad,64L3LI2IGlguAFYyiUOcsl,https://open.spotify.com/track/64L3LI2IGlguAFYyiUOcsl
Olumeya Hoove,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2007-04-11,0.34,0.358,0.24,0.565,-11.569,0.0731,140.244,0,0,0.0485,4,63,18369,0,0,0,Sad,14YkB1Hto7Oug3C4jtHPaU,https://open.spotify.com/track/14YkB1Hto7Oug3C4jtHPaU
Madhumagalu Neenadare,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Kannada,2007-04-12,0.6,0.711,0.364,0.178,-8.906,0.0335,189.922,1,5,0.078,4,55,8479865,0,0,0,Sad,5eVPJ3O7CVZLNyGKurifmx,https://open.spotify.com/track/5eVPJ3O7CVZLNyGKurifmx
Maagikaala Saayankala,P.B. Sreenivas|P. Susheela|B. Vasantha,/artist/pb-sreenivas|/artist/p-suseela-2|/artist/b-vasantha-1,0.0,Kannada,2007-05-09,0.32,0.834,0.437,0.671,-4.539,0.0489,188.07,1,9,0.0632,4,83,226081,0,0,0,Sad,6tWU6ZaWNB5EhhLvVuvHAN,https://open.spotify.com/track/6tWU6ZaWNB5EhhLvVuvHAN
Chinthisunee Manave,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2007-05-12,0.79,0.416,0.976,0.407,-4.742,0.0848,130.037,1,1,0.0104,4,92,4378464,0,0,0,Energetic,5nTYCj9veKl8V8TEarED1s,https://open.spotify.com/track/5nTYCj9veKl8V8TEarED1s
Varushadindha Varushake,Chorus,/artist/chorus,0.0,Kannada,2007-06-03,0.65,0.4,0.463,0.97,-11.78,0.07,185.964,0,6,0.042,4,54,3569710,0,0,0,Sad,0tbaWe4ukstQeYdfYwZsHv,https://open.spotify.com/track/0tbaWe4ukstQeYdfYwZsHv
Kanneradu Nanage,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2007-06-05,0.58,0.212,0.124,0.686,-8.829,0.044,145.915,1,7,0.07,4,93,10261551,0,0,0,Sad,4fkOD75LT4i8qcBv7mcivm,https://open.spotify.com/track/4fkOD75LT4i8qcBv7mcivm
Bhale Sanchugara,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2007-06-10,0.74,0.75,0.169,0.38,-4.651,0.0165,127.39,1,0,0.04,4,96,6567809,0,0,0,Sad,7kccv5nZEfDgNcmyCf7xnc,https://open.spotify.com/track/7kccv5nZEfDgNcmyCf7xnc
Enagu Aane,B. V. Karanth,/artist/b-v-karanth-1,0.0,Kannada,2007-07-01,0.47,0.17,0.835,1.0,-7.451,0.09,155.934,1,0,0.0615,4,53,4903105,0,0,0,Energetic,55OMncUFOBbAEZLYq8ePUZ,https://open.spotify.com/track/55OMncUFOBbAEZLYq8ePUZ
Amma Amma Anno Maathu,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2007-07-02,0.34,0.25,0.373,0.9,-8.433,0.0487,194.71,1,0,0.015,4,73,7970966,0,0,0,Sad,74i6dqKCoJz2aQqqOKvlx6,https://open.spotify.com/track/74i6dqKCoJz2aQqqOKvlx6
Thayi Deviyanu,kalinga rao,/artist/kalinga-rao,0.0,Kannada,2007-07-06,0.43,0.81,0.017,0.4,-8.934,0.0632,112.034,0,2,0.078,4,35,2441029,0,0,0,Sad,33TxivjkhRdACUnjPvJ4tj,https://open.spotify.com/track/33TxivjkhRdACUnjPvJ4tj
Title Music - Kanya Rathna,G. K. Venkatesh,/artist/g-k-venkatesh-1,0.0,Kannada,2007-07-10,0.58,0.002,0.64,0.627,-10.247,0.0663,172.977,0,11,0.0477,4,67,6978104,0,0,0,Sad,4YuuaPN6uwdFkiNnb2j6uf,https://open.spotify.com/track/4YuuaPN6uwdFkiNnb2j6uf
Haai Priya Haai,S. P. Balasubrahmanyam|Latha Hamsalekha,/artist/s-p-balasubrahamanyam|/artist/latha-hamsalekha,0.0,Kannada,2007-07-11,0.84,0.88,0.968,1.0,-12.53,0.1,140.021,1,1,0.053,4,73,8706581,0,0,0,Happy,3SANppeui8ZfIINShuuAGY,https://open.spotify.com/track/3SANppeui8ZfIINShuuAGY
Naane Veene,P.B. Sreenivas|S. Janaki,/artist/pb-sreenivas|/artist/s-janaki,0.0,Kannada,2007-08-01,0.99,0.73,0.018,0.052,-5.541,0.059,110.98,1,1,0.021,4,73,7007979,0,0,0,Sad,7mJho3QGP0McuXCxKaA2IF,https://open.spotify.com/track/7mJho3QGP0McuXCxKaA2IF
Athithi Seveye Paavanavendu,Bhupinder Singh|S. Janaki,/artist/bhupinder-singh|/artist/s-janaki,0.0,Kannada,2007-08-03,0.45,0.54,0.715,0.31,-6.447,0.0812,124.968,0,9,0.0614,4,40,5865322,0,0,0,Energetic,4P50tz9mZwqquSLMV9uwED,https://open.spotify.com/track/4P50tz9mZwqquSLMV9uwED
Bayasidare Jhum Jhum,S. Janaki,/artist/s-janaki,0.0,Kannada,2007-08-06,0.17,0.16,0.264,0.7,-5.239,0.029,188.986,1,9,0.0959,4,62,8904897,0,0,0,Sad,30WDYRoYu8AsHHJmrEvH9f,https://open.spotify.com/track/30WDYRoYu8AsHHJmrEvH9f
Rathi I Love You,Mano,/artist/mano,0.0,Kannada,2007-08-08,0.34,0.92,0.074,0.261,-9.231,0.04,145.541,1,2,0.019,4,44,4867195,0,0,0,Sad,5QPPyvpvFDEKGFwl0i1iaD,https://open.spotify.com/track/5QPPyvpvFDEKGFwl0i1iaD
Dhooliyayithu,J.V. Raghavulu,/artist/jv-raghavulu,0.0,Kannada,2007-08-11,0.05,0.69,0.908,0.64,-10.64,0.0239,124.708,1,2,0.007,4,50,3679813,0,0,0,Sad,4c7bWaM9e29ERI8tbZ8spe,https://open.spotify.com/track/4c7bWaM9e29ERI8tbZ8spe
Madhukara Vruththi,M. Balamuralikrishna|P Leela|P.B. Sreenivas,/artist/m-balamuralikrishna-1|/artist/p-leela|/artist/pb-sreenivas,0.0,Kannada,2007-09-01,0.54,0.49,0.401,0.5,-2.472,0.0573,142.499,1,7,0.0262,4,58,8790173,0,0,0,Sad,58SpbrCbT0CGQZmiKVnleL,https://open.spotify.com/track/58SpbrCbT0CGQZmiKVnleL
Deva Bandha Namma,Pandit Bhimsen Joshi,/artist/pandit-bhimsen-joshi-1,0.0,Kannada,2007-09-04,0.66,0.36,0.721,0.5,-2.441,0.0764,129.999,1,9,0.0974,4,73,10308139,0,0,0,Energetic,6ondNdOiFO36olAJtEOgFz,https://open.spotify.com/track/6ondNdOiFO36olAJtEOgFz
Baa Hoo Thotakke,S. Janaki,/artist/s-janaki,0.0,Kannada,2007-09-10,0.1,0.9,0.136,0.92,-9.781,0.0957,176.046,1,11,0.04,4,28,7779918,0,0,0,Sad,1CD3L7iz39I2NQW1zPUDTB,https://open.spotify.com/track/1CD3L7iz39I2NQW1zPUDTB
Ondhe Naadu,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2007-10-03,0.35,0.52,0.056,0.4,-11.088,0.04,197.966,0,11,0.0075,4,72,5349331,0,0,0,Sad,3nIIupwoVGw7PlSbwQgvZv,https://open.spotify.com/track/3nIIupwoVGw7PlSbwQgvZv
Sharanara Kaayai,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2007-10-09,0.55,0.712,0.94,0.252,-10.597,0.05,135.45,1,10,0.0903,4,59,1066539,0,0,0,Happy,6mRV5k8jZCT8THSqQlqf1K,https://open.spotify.com/track/6mRV5k8jZCT8THSqQlqf1K
Vasanthamasa Shrungara Masa,Raghavendra Rajkumar|Manjula Gururaj,/artist/raghavendra-rajkumar|/artist/manjula-gururaj,0.0,Kannada,2007-10-12,0.01,0.12,0.272,0.7,-10.295,0.0362,147.131,0,7,0.028,4,38,10222838,0,0,0,Sad,0zGC5CxUTFn1lYyjlnFRwf,https://open.spotify.com/track/0zGC5CxUTFn1lYyjlnFRwf
Dinala Moreya,S. Janaki,/artist/s-janaki,0.0,Kannada,2007-11-07,0.37,0.38,0.994,0.1,-5.214,0.06,158.972,1,1,0.033,4,29,6023457,0,0,0,Energetic,73AFame8p8ZXISmSkKDYWB,https://open.spotify.com/track/73AFame8p8ZXISmSkKDYWB
Haayaada Ee Sangama,S. Janaki|P.B. Sreenivas,/artist/s-janaki|/artist/pb-sreenivas,0.0,Kannada,2007-11-10,0.46,0.45,0.267,0.7,-8.866,0.03,132.064,0,5,0.06,4,89,3239565,0,0,0,Sad,0r4sf3tj3RSQw8Fiy2kUOt,https://open.spotify.com/track/0r4sf3tj3RSQw8Fiy2kUOt
Pundaleekanigaagi,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2007-12-02,0.96,0.312,0.253,0.323,-2.134,0.05,170.011,1,1,0.0861,4,66,3002581,0,0,0,Sad,39VQhUgdJqdPNQ4S4Z1Moo,https://open.spotify.com/track/39VQhUgdJqdPNQ4S4Z1Moo
Haalanu Kudiyade,Nagachandrika Bhat,/artist/nagachandrika-bhat,0.0,Kannada,2007-12-04,0.22,0.59,0.68,0.67,-12.433,0.049,149.786,1,8,0.0487,4,67,192175,0,0,0,Sad,3UUee0tcLGTN3Lsmj1FH7s,https://open.spotify.com/track/3UUee0tcLGTN3Lsmj1FH7s
Elliruve Thandhe,B.K. Sumitra,/artist/bk-sumitra-2,0.0,Kannada,2007-12-05,0.43,0.495,0.264,0.099,-2.548,0.0798,159.988,1,2,0.0997,4,49,1908215,0,0,0,Sad,0Lp31uf2h0kCOE5paun8HS,https://open.spotify.com/track/0Lp31uf2h0kCOE5paun8HS
Neerinalli Alaya Ungura,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Kannada,2007-12-11,0.32,0.388,0.573,0.891,-7.109,0.0954,127.004,1,4,0.0259,4,45,562480,0,0,0,Energetic,2DE5QKQwT5w3vpW6Krwe4g,https://open.spotify.com/track/2DE5QKQwT5w3vpW6Krwe4g
Yelli Neeno Alli Naanu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2008-01-02,0.22,0.685,0.537,0.813,-13.802,0.073,115.039,1,1,0.0021,4,71,3226335,0,0,0,Sad,3ytNffa0eeZ0tVoh6S5euk,https://open.spotify.com/track/3ytNffa0eeZ0tVoh6S5euk
Maguve Nanna Ogata,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2008-01-09,0.32,0.8,0.08,0.4,-4.203,0.08,196.782,1,0,0.046,4,27,9322093,0,0,0,Sad,0JthJs4KMRRMtQXwm9Uj0R,https://open.spotify.com/track/0JthJs4KMRRMtQXwm9Uj0R
Nillu Nille,S. Janaki,/artist/s-janaki,0.0,Kannada,2008-01-11,0.05,0.322,0.279,0.182,-2.484,0.09,159.975,0,11,0.08,4,29,11307953,0,0,0,Sad,7r8oAvCA5JLBqKxGZlZtNh,https://open.spotify.com/track/7r8oAvCA5JLBqKxGZlZtNh
Ninthallu Kunthallu,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Kannada,2008-02-04,0.33,0.485,0.741,0.988,-3.286,0.0502,132.556,1,6,0.02,4,29,8270158,0,0,0,Energetic,2fOd34BHYmLknAIbOZdM2V,https://open.spotify.com/track/2fOd34BHYmLknAIbOZdM2V
Daari Kannadhagidhe,Vani Jairam,/artist/vani-jayaram,0.0,Kannada,2008-02-06,0.05,0.06,0.039,0.7,-5.471,0.018,200.049,1,10,0.03,4,28,10170330,0,0,0,Sad,6Nl3KFlv3mAJNzN27kzBPf,https://open.spotify.com/track/6Nl3KFlv3mAJNzN27kzBPf
Yo Yo Yaam Yaam,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2008-02-06,0.31,0.986,0.104,0.991,-7.492,0.0472,125.032,1,4,0.0314,4,100,10993503,0,0,0,Sad,3YH9rU2CixpT4S4VZgkroW,https://open.spotify.com/track/3YH9rU2CixpT4S4VZgkroW
Aaseyoo Kaadide,Anuradha Paudwal,/artist/anuradha-paudwal-2,0.0,Kannada,2008-03-01,0.65,0.21,0.469,0.9,-2.797,0.0176,125.007,1,1,0.08,4,86,845278,0,0,0,Sad,3k1GGYZWzmJiWICwt6Q1je,https://open.spotify.com/track/3k1GGYZWzmJiWICwt6Q1je
Gali Bili Yake,P. Susheela,/artist/p-suseela-2,0.0,Kannada,2008-03-02,0.59,0.123,0.6,0.553,-11.857,0.0052,149.958,1,0,0.04,4,91,1984904,0,0,0,Sad,6EEQPL97DiDzonloaXapzh,https://open.spotify.com/track/6EEQPL97DiDzonloaXapzh
Chinna Nanna Ninna,K J Yesudas,/artist/k-j-yesudas,0.0,Kannada,2008-03-09,0.42,0.816,0.537,0.032,-11.803,0.0265,197.958,1,1,0.06,4,54,5913633,0,0,0,Sad,5rHCrk0C5aAri8KRGJDK41,https://open.spotify.com/track/5rHCrk0C5aAri8KRGJDK41
Maruthi Kaarinalli,Manjula Gururaj|Chorus,/artist/manjula-gururaj|/artist/chorus,0.0,Kannada,2008-03-11,0.44,0.95,0.985,0.16,-6.941,0.04,159.93,1,10,0.06,4,59,6958863,0,0,0,Energetic,51SDv8aBRNBnLEb540dXYt,https://open.spotify.com/track/51SDv8aBRNBnLEb540dXYt
Raagi Kallu,Kasthuri Shankar,/artist/kasthuri-shankar,0.0,Kannada,2008-03-12,0.46,0.492,0.911,0.952,-11.553,0.03,130.807,0,10,0.09,4,90,3558362,0,0,0,Happy,7hTzU9lhiWkqnhgtnEvIzL,https://open.spotify.com/track/7hTzU9lhiWkqnhgtnEvIzL
Kaliyuga Manmatha Dasa,S. P. Balasubrahmanyam|Shivaraj,/artist/s-p-balasubrahamanyam|/artist/shivaraj,0.0,Kannada,2008-04-02,0.83,0.517,0.191,0.178,-12.442,0.0884,145.021,1,1,0.01,4,50,9440232,0,0,0,Sad,3o6wIJR6EO1tYDJU1fglmC,https://open.spotify.com/track/3o6wIJR6EO1tYDJU1fglmC
Hakki Goodu Ondu,Ilaiyaraaja,/artist/iiaiyaraaja,0.0,Kannada,2008-04-06,0.07,0.9,0.996,0.1,-12.84,0.01,139.978,1,11,0.08,4,46,11283341,0,0,0,Sad,1YwFpdEfWO2wwcpggwReR2,https://open.spotify.com/track/1YwFpdEfWO2wwcpggwReR2
Kaalidhaasana,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2008-04-08,0.66,0.06,0.004,1.0,-5.472,0.04,119.969,1,8,0.0745,4,62,573559,0,0,0,Sad,6ltM0y5yNlP1sOuzcPUqO6,https://open.spotify.com/track/6ltM0y5yNlP1sOuzcPUqO6
Chennarasi Cheluvarasi,S. Janaki|P Leela,/artist/s-janaki|/artist/p-leela,0.0,Kannada,2008-05-01,0.72,0.88,0.404,0.4,-10.778,0.01,119.438,0,7,0.0427,4,72,4069150,0,0,0,Sad,6dvZ9YupWV18hSwdDo8jza,https://open.spotify.com/track/6dvZ9YupWV18hSwdDo8jza
Nannantha Chaluve,Vishnu|C.K. Rama,/artist/vishnu|/artist/ck-rama,0.0,Kannada,2008-05-01,0.38,0.953,0.467,0.973,-13.55,0.048,134.003,1,6,0.0168,4,36,1158013,0,0,0,Sad,3A7j0vHfsKFbWS6RnMXM6c,https://open.spotify.com/track/3A7j0vHfsKFbWS6RnMXM6c
Indina Hindu Deshada,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Kannada,2008-05-04,0.43,0.102,0.937,0.718,-13.153,0.03,113.068,1,7,0.02,4,55,10231340,0,0,0,Energetic,32uApgs4azTiwYZ5DgsalY,https://open.spotify.com/track/32uApgs4azTiwYZ5DgsalY
