song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Prathireyi Prathi Pagalu,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-03-01,0.17,0.533,0.866,0.298,-2.517,0.0833,175.128,1,8,0.093,4,44,7212585,0,0,0,Energetic,0p8nfYizVsBcpkxfnFe4xj,https://open.spotify.com/track/0p8nfYizVsBcpkxfnFe4xj
Ammammamma,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2021-03-02,0.16,0.71,0.152,0.368,-13.064,0.047,150.002,1,1,0.071,4,33,4274943,0,0,0,Sad,2O9zyYQR7iPf0afjXSkSQC,https://open.spotify.com/track/2O9zyYQR7iPf0afjXSkSQC
Oho Vaayari Vadhina,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-03-03,0.19,0.863,0.587,0.286,-2.73,0.03,150.04,1,8,0.075,4,36,4328498,0,0,0,Sad,5kFsZlFwKpRONYnPspH9Q1,https://open.spotify.com/track/5kFsZlFwKpRONYnPspH9Q1
Rekkalu Thodigi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-03-04,0.13,0.678,0.132,0.086,-11.631,0.059,150.035,1,11,0.033,4,54,747743,0,0,0,Sad,0igJl4bDvoR5vBeUkPMyU1,https://open.spotify.com/track/0igJl4bDvoR5vBeUkPMyU1
Vasanthude Ragaane,A.P. Komala,/artist/ap-komala,0.0,Telugu,2021-03-04,0.47,0.318,0.507,0.72,-11.45,0.0407,135.967,1,0,0.0459,4,27,4464974,0,0,0,Sad,4RhQwSByZpDT3MqH5IPRGM,https://open.spotify.com/track/4RhQwSByZpDT3MqH5IPRGM
Navarasa Bhavaala,Jamuna Rani|P Leela|P. Susheela|S. Janaki|P.B. Sreenivas|M.L. Vasanthakumari|Madhavapeddi Satyam|P. Suri Babu|Kalyanam Raghuramaiah,/artist/jamuna-rani|/artist/p-leela|/artist/p-suseela-2|/artist/s-janaki|/artist/pb-sreenivas|/artist/ml-vasanthakumari|/artist/madhavapeddi-satyam|/artist/p-suri-babu-16|/artist/kalyanam-raghuramaiah-43,0.0,Telugu,2021-03-07,0.8,0.067,0.117,0.37,-2.093,0.0095,175.017,0,11,0.042,4,26,325586,0,0,0,Sad,6mVZ46TZ8S4XLknpAXUfhI,https://open.spotify.com/track/6mVZ46TZ8S4XLknpAXUfhI
Thadasthu Swamula,Ghanatasala|P Leela,/artist/ghanatasala|/artist/p-leela,0.0,Telugu,2021-03-09,0.52,0.913,0.713,0.846,-6.628,0.007,174.002,1,6,0.08,4,44,560520,0,0,0,Energetic,2O9zyYQR7iPf0afjXSkSQC,https://open.spotify.com/track/2O9zyYQR7iPf0afjXSkSQC
Jeevitham Yemiti,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-03-12,0.23,0.231,0.021,0.182,-3.336,0.0397,174.171,1,7,0.06,4,55,4518090,0,0,0,Sad,0F4EoP8agV6RbVjZZwkJcE,https://open.spotify.com/track/0F4EoP8agV6RbVjZZwkJcE
Ravoyi Ravoyi,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-04-02,0.53,0.35,0.594,0.415,-4.639,0.0341,150.084,0,11,0.057,4,29,9708044,0,0,0,Sad,0nzseJHXnWTdKdnaSYRkrP,https://open.spotify.com/track/0nzseJHXnWTdKdnaSYRkrP
Madhava Manjula Mohana Rupa,K. S. Chithra|Murali Krishna|S. Rajeswara Rao|Saluri Ramalingeswara Rao,/artist/chitra|/artist/murali-krishna|/artist/s-rajeswara-rao-2|/artist/saluri-ramalingeswara-rao,0.0,Telugu,2021-04-03,0.62,0.35,0.958,0.959,-12.174,0.0124,150.023,1,11,0.083,4,59,10023581,0,0,0,Happy,1ijuwqBjmMqeqsnRrYDY4g,https://open.spotify.com/track/1ijuwqBjmMqeqsnRrYDY4g
Akhilandeswari,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-04-04,0.34,0.152,0.999,0.702,-9.737,0.0805,149.942,0,0,0.019,4,49,3808659,0,0,0,Energetic,07ItyENmxagQyJIQUG3Lu0,https://open.spotify.com/track/07ItyENmxagQyJIQUG3Lu0
Aananda Tandavamaade,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-04-05,0.45,0.59,0.823,0.15,-12.589,0.064,150.274,0,5,0.0895,4,80,501068,0,0,0,Happy,4bWbnevWJN9pJBtPXIF4La,https://open.spotify.com/track/4bWbnevWJN9pJBtPXIF4La
Saranam Vilithal,K. Veermani,/artist/k-veermani-1,0.0,Telugu,2021-04-09,0.68,0.788,0.415,0.08,-5.522,0.0434,175.006,1,11,0.045,4,74,5094268,0,0,0,Sad,086hg5mRSjVZifjqR3WOJd,https://open.spotify.com/track/086hg5mRSjVZifjqR3WOJd
Pagalaintha,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-04-10,0.11,0.62,0.067,0.562,-9.24,0.008,175.086,1,11,0.082,4,63,9805467,0,0,0,Sad,7HTdBUs0ymYnSFfjoASEYH,https://open.spotify.com/track/7HTdBUs0ymYnSFfjoASEYH
Nadakalu Choosthe,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-05-01,0.8,0.3,0.703,0.354,-5.782,0.08,145.067,1,6,0.009,4,54,5782709,0,0,0,Energetic,7MR7BLueDn2asYHI8K0jue,https://open.spotify.com/track/7MR7BLueDn2asYHI8K0jue
Uyyalaku Vayasochindhi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-05-02,0.07,0.35,0.889,0.694,-3.924,0.038,142.965,1,1,0.0355,4,78,7092983,0,0,0,Energetic,5nsPXpIsuCHOqM8QogMlLB,https://open.spotify.com/track/5nsPXpIsuCHOqM8QogMlLB
Vasantha Gaaliki,S. Janaki|M. Balamuralikrishna,/artist/s-janaki|/artist/m-balamuralikrishna-1,0.0,Telugu,2021-05-05,0.93,0.591,0.802,0.889,-3.854,0.09,140.084,1,3,0.0941,4,84,2343785,0,0,0,Energetic,2lX9V9xRPDybLnREyNGymo,https://open.spotify.com/track/2lX9V9xRPDybLnREyNGymo
Padyams2,Madhavapeddi Satyam|P Suhseela,/artist/madhavapeddi-satyam|/artist/p-suhseela,0.0,Telugu,2021-05-08,0.2,0.247,0.356,0.485,-11.02,0.07,144.901,0,5,0.08,4,27,10999041,0,0,0,Sad,0ssqJWDavpc4PnEEpMiDJa,https://open.spotify.com/track/0ssqJWDavpc4PnEEpMiDJa
Tholi Valapulalo,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2021-05-11,0.97,0.35,0.679,0.605,-12.083,0.05,173.991,1,6,0.0147,4,44,11037179,0,0,0,Happy,5rrK4B5nSkO6vYW1wruioa,https://open.spotify.com/track/5rrK4B5nSkO6vYW1wruioa
Nelavankai,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-06-01,0.17,0.48,0.008,0.742,-11.161,0.0968,174.965,0,1,0.003,4,30,3561113,0,0,0,Sad,5S579rHlhIDEDhHS21AyLA,https://open.spotify.com/track/5S579rHlhIDEDhHS21AyLA
Aadallu Meeku,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-06-03,0.02,0.04,0.365,0.243,-9.746,0.034,140.008,1,2,0.012,4,33,122992,0,0,0,Sad,2hqFvQppd0dw6QRab3JyCs,https://open.spotify.com/track/2hqFvQppd0dw6QRab3JyCs
Sakhike,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-06-04,0.97,0.93,0.337,0.072,-2.255,0.07,150.011,1,2,0.056,4,97,6881835,0,0,0,Sad,7KJPYDiuzDhDKsiVZkf8NB,https://open.spotify.com/track/7KJPYDiuzDhDKsiVZkf8NB
Choodu Pinnamma,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-06-08,0.25,0.61,0.847,0.688,-10.098,0.093,150.058,1,1,0.098,4,63,2809143,0,0,0,Energetic,4o1HfAWKmVF6dTgbEahJ6q,https://open.spotify.com/track/4o1HfAWKmVF6dTgbEahJ6q
Ve Vela Varnala,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-06-09,0.75,0.289,0.096,0.106,-3.406,0.01,138.004,1,9,0.04,4,89,5163403,0,0,0,Sad,4Skir7cXsRRDVeQWyRE5df,https://open.spotify.com/track/4Skir7cXsRRDVeQWyRE5df
Mangamma,Madhavapeddi Ramesh|E. Pushpa Lalitha,/artist/madhavapeddi-ramesh|/artist/e-pushpa-lalitha-17,0.0,Telugu,2021-06-10,0.88,0.92,0.984,0.362,-13.659,0.0757,139.93,0,6,0.025,4,55,7898040,0,0,0,Happy,1OLE9UMxv9wISjkj1RxjKa,https://open.spotify.com/track/1OLE9UMxv9wISjkj1RxjKa
Jagadeka Maatha Gauri,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-06-11,0.03,0.83,0.099,0.517,-6.572,0.0374,150.03,1,0,0.0267,4,83,600143,0,0,0,Sad,3o7ANMtshpdZClBuYUrd6E,https://open.spotify.com/track/3o7ANMtshpdZClBuYUrd6E
Pagale Vennela,S. Janaki,/artist/s-janaki,0.0,Telugu,2021-07-01,0.14,0.0,0.701,0.693,-4.418,0.06,149.995,1,1,0.03,4,84,10465655,0,0,0,Energetic,2YTobIjxvuTWgscvaUz6EY,https://open.spotify.com/track/2YTobIjxvuTWgscvaUz6EY
Aadukovayya Oh Rameshaa,P. Susheela|Chorus,/artist/p-suseela-2|/artist/chorus,0.0,Telugu,2021-07-03,0.15,0.81,0.622,0.095,-3.73,0.0255,150.147,1,6,0.0574,4,86,5187639,0,0,0,Sad,7Lm9XiDfdzdlTEnHKFtYJl,https://open.spotify.com/track/7Lm9XiDfdzdlTEnHKFtYJl
Kanjakshunaku,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-07-04,0.26,0.1,0.362,0.402,-7.484,0.09,150.098,1,1,0.03,4,61,7718102,0,0,0,Sad,6rJsZfPoDIhTjMya5LXCii,https://open.spotify.com/track/6rJsZfPoDIhTjMya5LXCii
Oh Poye Poye Chinadaana,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-07-04,0.55,0.75,0.241,0.109,-12.51,0.0948,145.018,0,11,0.02,4,31,11344019,0,0,0,Sad,3TeGBS4boert6YCIkhUaDI,https://open.spotify.com/track/3TeGBS4boert6YCIkhUaDI
Pillavundhi,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-07-05,0.89,0.66,0.581,0.967,-9.511,0.03,149.815,1,7,0.019,4,73,1965021,0,0,0,Happy,7Hd2xrA6EmRoGMXe4ojJ9P,https://open.spotify.com/track/7Hd2xrA6EmRoGMXe4ojJ9P
Jagame Maarinadhi (Male),Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-07-10,0.79,0.66,0.924,0.324,-4.137,0.04,145.045,1,7,0.089,4,49,6859260,0,0,0,Energetic,4Lj7N3wHUZBkf2c356ZYvl,https://open.spotify.com/track/4Lj7N3wHUZBkf2c356ZYvl
Panthommidhivandhala,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-07-11,0.82,0.3,0.997,0.035,-6.0,0.021,150.006,0,7,0.08,4,71,622316,0,0,0,Happy,7dcXGzIAaoe19A6kgnrCaQ,https://open.spotify.com/track/7dcXGzIAaoe19A6kgnrCaQ
Cheredetako Telisi,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-08-01,0.95,0.89,0.622,0.475,-2.531,0.1,150.029,1,0,0.05,4,56,10233610,0,0,0,Energetic,1idVskq5W8JVUjOIivMPYP,https://open.spotify.com/track/1idVskq5W8JVUjOIivMPYP
Lokamerugani Baalaa,Bhanumathi Ramakrishna,/artist/bhanumathi-ramakrishna,0.0,Telugu,2021-08-02,0.88,0.43,0.751,0.718,-12.424,0.06,144.996,1,9,0.03,4,43,6490770,0,0,0,Happy,4TOdjHISEBSdoc8aoNgpsW,https://open.spotify.com/track/4TOdjHISEBSdoc8aoNgpsW
Neeraju Pilichenu,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2021-08-03,0.98,0.97,0.044,0.192,-4.7,0.04,149.998,0,10,0.01,4,51,6422678,0,0,0,Sad,2WN2NgAxXn27fVyXPBt3GK,https://open.spotify.com/track/2WN2NgAxXn27fVyXPBt3GK
Muddu Vaddu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-08-04,0.9,0.489,0.639,0.306,-8.461,0.05,144.95,0,5,0.07,4,26,3420378,0,0,0,Happy,0AbjCfMiLz4Mzdd5VD0fVc,https://open.spotify.com/track/0AbjCfMiLz4Mzdd5VD0fVc
Navajyothyo Jwala,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-08-07,0.52,0.172,0.526,0.781,-8.332,0.0393,149.835,0,3,0.08,4,85,10781740,0,0,0,Sad,5NnwOEgHKNNjC3dFyG6iyv,https://open.spotify.com/track/5NnwOEgHKNNjC3dFyG6iyv
Kissme Hello,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,0.0,Telugu,2021-08-09,0.83,0.84,0.135,0.848,-13.387,0.1,147.64,1,1,0.0645,4,70,4535824,0,0,0,Sad,417SARJkmzFsykqDDjvgJa,https://open.spotify.com/track/417SARJkmzFsykqDDjvgJa
Ee Nela Bangaru,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-08-10,0.51,0.875,0.604,0.366,-2.104,0.079,174.026,0,11,0.03,4,93,2870558,0,0,0,Sad,3Nsgn7eNz1CocxOH7PNtUQ,https://open.spotify.com/track/3Nsgn7eNz1CocxOH7PNtUQ
Ramulu Ekkadivi E Andalu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-09-01,0.61,0.48,0.426,0.144,-9.877,0.031,174.014,0,4,0.0308,4,40,5989091,0,0,0,Sad,5DHBmQo3F59dx1PmJXB70g,https://open.spotify.com/track/5DHBmQo3F59dx1PmJXB70g
Kanule,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-09-02,0.95,0.56,0.028,0.379,-7.736,0.035,149.953,1,1,0.003,4,95,1732583,0,0,0,Sad,6A4w6XACFhytG4Cgf6KyPW,https://open.spotify.com/track/6A4w6XACFhytG4Cgf6KyPW
Jhum Jhum Thummeda,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2021-09-04,0.02,0.597,0.806,0.935,-6.314,0.03,145.14,1,1,0.05,4,64,5087863,0,0,0,Sad,4XXC0JBvzyFr4okQKvZz7k,https://open.spotify.com/track/4XXC0JBvzyFr4okQKvZz7k
Aa Devudu Manishiga,Madhavapeddi Satyam|Pithapuram Nageswara Rao,/artist/madhavapeddi-satyam|/artist/pithapuram-nageswara-rao,0.0,Telugu,2021-09-06,0.16,0.96,0.063,0.127,-2.973,0.09,150.14,1,2,0.09,4,47,9504190,0,0,0,Sad,7eA0ddDIXRHrL3DZnr3QQL,https://open.spotify.com/track/7eA0ddDIXRHrL3DZnr3QQL
Padhyams,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-09-06,0.69,0.3,0.145,0.34,-3.04,0.07,139.86,1,5,0.08,4,77,149631,0,0,0,Sad,7FasIDtLR8jCzvcnvrsXHN,https://open.spotify.com/track/7FasIDtLR8jCzvcnvrsXHN
Pandavulu Pandavulu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-10-01,0.9,0.807,0.49,0.635,-6.384,0.02,149.252,0,3,0.0445,4,70,2237597,0,0,0,Happy,1muU6pm684Z0ec3I4ihmRQ,https://open.spotify.com/track/1muU6pm684Z0ec3I4ihmRQ
Neeku Naaku Tholichoopu,Rajeethram|S.P.Sailaja,/artist/rajeethram|/artist/spsailaja,0.0,Telugu,2021-10-02,0.48,0.308,0.282,0.296,-10.836,0.026,174.943,1,7,0.062,4,29,10097530,0,0,0,Sad,3m4nF6UDmyxpqqPRSSd5Ho,https://open.spotify.com/track/3m4nF6UDmyxpqqPRSSd5Ho
Idi Srungara Gangavatha Ranam,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Telugu,2021-10-03,0.99,0.69,0.181,0.197,-9.265,0.0133,169.977,1,1,0.073,4,63,2316512,0,0,0,Sad,5PXgq1qwn61R7tq0tYtAK2,https://open.spotify.com/track/5PXgq1qwn61R7tq0tYtAK2
Andhame Andhamaa,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-10-04,0.25,0.532,0.368,0.924,-3.189,0.083,150.019,1,1,0.0733,4,86,1706364,0,0,0,Sad,4n1sf9JfRgiL7rj9Mdgz9M,https://open.spotify.com/track/4n1sf9JfRgiL7rj9Mdgz9M
Yemani Vraayanu,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Telugu,2021-10-05,0.47,0.945,0.573,0.019,-2.896,0.064,175.977,1,5,0.0439,4,64,6054533,0,0,0,Energetic,5FL3OJkxQoJDQEEDcATVIN,https://open.spotify.com/track/5FL3OJkxQoJDQEEDcATVIN
Neelona Vooge,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2021-10-08,0.85,0.433,0.758,0.199,-10.181,0.0912,174.004,0,10,0.006,4,53,3510352,0,0,0,Happy,0bxAolwD1jv8p4EnuLYqxo,https://open.spotify.com/track/0bxAolwD1jv8p4EnuLYqxo
Navvulalona,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-10-09,0.39,0.34,0.216,0.287,-13.619,0.082,150.005,0,5,0.0965,4,34,6243330,0,0,0,Sad,64Hr7ISkIJQ3eVK3zGKkn4,https://open.spotify.com/track/64Hr7ISkIJQ3eVK3zGKkn4
Pacha Bottu Happy,Ghanatasala|P Suhseela,/artist/ghanatasala|/artist/p-suhseela,0.0,Telugu,2021-10-11,0.69,0.15,0.993,0.895,-12.821,0.0636,140.15,1,1,0.0566,4,82,461514,0,0,0,Energetic,1AX9IVuMQ9WThp1koU7sdY,https://open.spotify.com/track/1AX9IVuMQ9WThp1koU7sdY
How Are You,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-10-12,0.38,0.78,0.094,0.593,-13.664,0.056,174.013,1,1,0.0167,4,52,49631,0,0,0,Sad,0QfeNO3Jn1K3vtbKnXncEH,https://open.spotify.com/track/0QfeNO3Jn1K3vtbKnXncEH
Gogulu Pooche Gogulu,P. Susheela|S. P. Balasubrahmanyam,/artist/p-suseela-2|/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-11-01,0.86,0.79,0.704,0.604,-9.841,0.0283,150.005,1,1,0.0174,4,99,5483633,0,0,0,Happy,3mrrpnaeD3HyywD66xB6fQ,https://open.spotify.com/track/3mrrpnaeD3HyywD66xB6fQ
Alavatuledhani,L.R. Eswari,/artist/lr-eswari-2,0.0,Telugu,2021-11-03,0.44,0.269,0.342,0.021,-11.754,0.0074,174.021,1,4,0.0942,3,45,2188151,0,0,0,Sad,6jYa6eXyDItewV2lWM8JSY,https://open.spotify.com/track/6jYa6eXyDItewV2lWM8JSY
Chakravarthiki Veedi,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2021-11-08,0.31,0.46,0.606,0.48,-7.931,0.076,138.051,0,6,0.046,4,94,8851732,0,0,0,Happy,4A3md7zCs94hLZ8RO9u3KI,https://open.spotify.com/track/4A3md7zCs94hLZ8RO9u3KI
Jallantha,K. S. Chithra,/artist/chitra,0.0,Telugu,2021-11-11,0.87,0.047,0.44,0.373,-13.092,0.039,145.002,1,8,0.08,4,71,3363308,0,0,0,Sad,1EIbLq0jAppo3aicVulog7,https://open.spotify.com/track/1EIbLq0jAppo3aicVulog7
Attori Kadikelli,L.R. Eswari|P.V. Chalapathi Rao,/artist/lr-eswari-2|/artist/pv-chalapathi-rao-21,0.0,Telugu,2021-11-12,0.61,0.93,0.324,0.147,-5.793,0.03,150.802,1,1,0.03,4,61,6226375,0,0,0,Sad,4pOHllA290RV6ZApCPenhz,https://open.spotify.com/track/4pOHllA290RV6ZApCPenhz
Gali Kadhupuledu,S. Janaki,/artist/s-janaki,0.0,Telugu,2021-12-01,0.72,0.988,0.895,0.444,-5.341,0.059,149.938,1,1,0.05,4,29,8432587,0,0,0,Energetic,3ogVQbH6H527uQJrZPW9GO,https://open.spotify.com/track/3ogVQbH6H527uQJrZPW9GO
Ee Sreenivaasudu,P. Suri Babu,/artist/p-suri-babu-13,0.0,Telugu,2021-12-02,0.31,0.738,0.803,0.699,-2.109,0.087,149.757,1,1,0.05,4,29,4878102,0,0,0,Energetic,54NajKDOXluTlXSrREHyxg,https://open.spotify.com/track/54NajKDOXluTlXSrREHyxg
Padhyams,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-12-02,0.72,0.35,0.111,0.025,-5.862,0.075,171.984,0,9,0.084,4,41,5685770,0,0,0,Sad,7FasIDtLR8jCzvcnvrsXHN,https://open.spotify.com/track/7FasIDtLR8jCzvcnvrsXHN
Nee Leela Paadeda,S. Janaki,/artist/s-janaki,0.0,Telugu,2021-12-04,0.54,0.36,0.414,0.739,-3.546,0.0176,149.909,1,11,0.0759,4,74,2799912,0,0,0,Sad,4wwQkErctWFeIR8tMudoi2,https://open.spotify.com/track/4wwQkErctWFeIR8tMudoi2
Vasudevasutham,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2021-12-07,0.69,0.7,0.168,0.33,-9.569,0.08,150.067,0,10,0.0026,4,61,1582897,0,0,0,Sad,0IEA8xYxStRpXITIXlv1K5,https://open.spotify.com/track/0IEA8xYxStRpXITIXlv1K5
Challani Naachelli,G. Anand,/artist/g-anand-1,0.0,Telugu,2021-12-08,0.23,0.96,0.524,0.769,-12.421,0.0348,149.948,1,9,0.0186,4,53,3682822,0,0,0,Sad,3YCKel2hvyD9CVmz9gFYut,https://open.spotify.com/track/3YCKel2hvyD9CVmz9gFYut
Kesava Narayana,Ghanatasala|V. Ramakrishna,/artist/ghanatasala|/artist/v-ramakrishna-2,0.0,Telugu,2021-12-11,0.41,0.43,0.951,0.394,-3.414,0.054,144.979,0,11,0.04,4,66,3188891,0,0,0,Energetic,3UlX7TRZg7GZtJwV2cjuYA,https://open.spotify.com/track/3UlX7TRZg7GZtJwV2cjuYA
Mohanaragam,Ghanatasala|P. Susheela,/artist/ghanatasala|/artist/p-suseela-2,0.0,Telugu,2022-01-02,0.06,0.307,0.77,0.995,-8.226,0.0216,145.005,1,1,0.005,4,31,8778225,0,0,0,Sad,7t687wOi10mr9Ag5kupt7N,https://open.spotify.com/track/7t687wOi10mr9Ag5kupt7N
Yemitidhi Yemitidhi,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2022-01-03,0.51,0.09,0.448,0.168,-5.011,0.1,149.998,1,6,0.1,4,98,8945971,0,0,0,Sad,630Y4Bz79z9MxvgrDdnet5,https://open.spotify.com/track/630Y4Bz79z9MxvgrDdnet5
Seethapathi Neeku,S. P. Balasubrahmanyam|G. Anand,/artist/s-p-balasubrahamanyam|/artist/g-anand-1,0.0,Telugu,2022-01-06,0.57,0.296,0.247,0.948,-6.257,0.0068,174.951,1,7,0.0993,4,64,2297353,0,0,0,Sad,46aFKphPv0B9FGfmHdx93N,https://open.spotify.com/track/46aFKphPv0B9FGfmHdx93N
Anudinam - 1984,S. P. Balasubrahmanyam|Chorus,/artist/s-p-balasubrahamanyam|/artist/chorus,0.0,Telugu,2022-01-10,0.14,0.67,0.015,0.964,-6.605,0.0355,175.036,0,2,0.03,4,83,5788950,0,0,0,Sad,3VSZm9MaHXQXixpckXlpoQ,https://open.spotify.com/track/3VSZm9MaHXQXixpckXlpoQ
O Cheli Kopama,Ghanatasala,/artist/ghanatasala,0.0,Telugu,2022-01-11,0.84,0.11,0.008,0.837,-11.958,0.0908,144.965,0,3,0.0622,4,26,10844263,0,0,0,Sad,57zEYntUat0ofbFpoicN26,https://open.spotify.com/track/57zEYntUat0ofbFpoicN26
Bachaduvulu,S. P. Balasubrahmanyam|L.R. Eswari,/artist/s-p-balasubrahamanyam|/artist/lr-eswari-2,0.0,Telugu,2022-01-11,0.34,0.109,0.046,0.498,-6.68,0.0032,142.025,1,9,0.077,4,40,11007519,0,0,0,Sad,0ndzkcWnkWZCRUF7q6dn6R,https://open.spotify.com/track/0ndzkcWnkWZCRUF7q6dn6R
Ve Vela Gopemmala,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,0.0,Telugu,2022-02-03,0.51,0.358,0.396,0.396,-5.056,0.06,150.086,1,7,0.07,4,82,2914092,0,0,0,Sad,3RTxxdaJwkuXK4dlodncbr,https://open.spotify.com/track/3RTxxdaJwkuXK4dlodncbr
Yaakundendu,M. Balamuralikrishna,/artist/m-balamuralikrishna-1,0.0,Telugu,2022-02-04,0.19,0.31,0.721,0.24,-4.85,0.02,174.984,1,8,0.051,4,35,5243360,0,0,0,Sad,1LP3cDGU7qcRyaur5rQddA,https://open.spotify.com/track/1LP3cDGU7qcRyaur5rQddA
Mudduloyi Muddulu,S. P. Balasubrahmanyam|S. Janaki,/artist/s-p-balasubrahamanyam|/artist/s-janaki,0.0,Telugu,2022-02-05,0.55,0.43,0.441,0.008,-4.95,0.04,153.965,0,1,0.0768,4,25,11365574,0,0,0,Sad,0ThkSZngyAsab7bgQdzhie,https://open.spotify.com/track/0ThkSZngyAsab7bgQdzhie
Aa Guttu Ee Guttu,P. Susheela,/artist/p-suseela-2,0.0,Telugu,2022-02-07,0.32,0.94,0.73,0.941,-12.692,0.07,173.996,0,10,0.04,4,99,384996,0,0,0,Happy,3feal16TXOpvElSAGiP9M1,https://open.spotify.com/track/3feal16TXOpvElSAGiP9M1
Santhamu Lekha,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Telugu,2022-02-08,0.05,0.331,0.286,0.935,-4.539,0.071,145.037,1,2,0.0792,4,65,3595371,0,0,0,Sad,6nIi1ODdvlTdwyDuApSrzk,https://open.spotify.com/track/6nIi1ODdvlTdwyDuApSrzk
Tharam Tharam,S. P. Balasubrahmanyam|S.P.Sailaja,/artist/s-p-balasubrahamanyam|/artist/spsailaja,0.0,Telugu,2022-02-10,0.4,0.71,0.868,0.377,-12.129,0.07,174.058,1,1,0.001,4,95,8113904,0,0,0,Energetic,4R7HEPcQIOP8wxxEqzPEJl,https://open.spotify.com/track/4R7HEPcQIOP8wxxEqzPEJl
