song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Too To Chaal Patelan,Jatin Pandit|Savita Sathi,/artist/jatin-pandit|/artist/savita-sathi-1,03:17,Rajasthani,08-07-2019,0.02,0.108,0.612,0.056,-11.568,0.0036,148.185,0,2,0.0346,4,66,1414038
Ghudlo Ghumela Ji Ghumela,Mamta Singh,/artist/mamta-singh,03:45,Rajasthani,04-01-2003,0.13,0.56,0.654,0.11,-11.9,0.029,105.003,0,2,0.06,4,89,3321613
Rangeelo Chang Bajno,Rajprabha Pangadiya|Raj Bala|Radha Maheshwari,/artist/rajprabha-pangadiya|/artist/raj-bala|/artist/radha-maheshwari,05:14,Rajasthani,05-11-2015,0.4,0.943,0.576,0.214,-11.438,0.05,114.929,1,8,0.01,4,69,386489
Mhane Borlo Garhadyoji,Asha Bhosle,/artist/asha-bhosle-1,04:02,Rajasthani,04-11-2019,0.97,0.2,0.252,0.26,-4.311,0.0049,119.026,1,7,0,4,84,6950376
Chhail Bhanwar Ghar Aayo,Shakuntala Joshi,/artist/shakuntala-joshi,03:04,Rajasthani,04-03-2011,0.2,0.392,0.828,0.537,-13.176,0.052,157.178,1,9,0.05,4,43,5793707
Rattan Rana,Allah Jilai Bai,/artist/allah-jilai-bai,09:55,Rajasthani,12-02-2017,0.49,0.05,0.334,0.74,-7.301,0.023,142.314,1,7,0.084,4,74,1536972
Koi Ne Piyariyo Pyaro Lage,Asha Bhosle,/artist/asha-bhosle-1,04:15,Rajasthani,10-01-2005,0.36,0.839,0.751,0.948,-9.446,0.058,145.176,1,8,0.0753,4,84,4321192
Loohar Ramba Mhe Jasya,Rajprabha Pangadiya|Raj Bala|Radha Maheshwari,/artist/rajprabha-pangadiya|/artist/raj-bala|/artist/radha-maheshwari,05:44,Rajasthani,02-01-2018,0.59,0.29,0.436,0.9,-12.266,0.0657,201.926,1,4,0.03,4,96,8779879
Ram Nam Ras Pije Re Manva,Madhvi Pendharkar,/artist/madhvi-pendharkar,05:34,Rajasthani,05-11-2006,0.33,0.521,0.928,0.786,-3.88,0.07,128.973,1,2,0.08,4,82,1030516
Main Thaare Het Re Hinde,Hariharan|Dilraj Kaur,/artist/hariharan|/artist/dilraj-kaur,05:00,Rajasthani,12-07-2006,0.59,0.79,0.696,0.15,-13.108,0.017,194.014,1,2,0.032,4,51,2530399
Shri Ram Dev Dayal,Moolchand Maroo|Shashi Gautam,/artist/moolchand-maroo-12|/artist/shashi-gautam-3,05:54,Rajasthani,03-04-2013,0.18,0.124,0.582,0.27,-9.506,0.0353,144.111,1,5,0.011,4,88,8868056
Gauri Of The Bhils,Various Artist,/artist/various-artist,02:54,Rajasthani,05-03-2018,0.32,1,0.718,0.3,-5.658,0.0135,143.983,1,10,0.039,4,73,10045806
Karmo Bai Ro Khichadlo,chandra shekhar kalla,/artist/chandra-shekhar-kalla,03:20,Rajasthani,03-11-2010,0.38,0.611,0.683,0.275,-2.533,0.05,116.011,1,1,0.0842,4,72,46725
Udiyapur Si Beej,Aarti Mukherji,/artist/aarti-mukherji,01:31,Rajasthani,02-04-2023,0.04,0.3,0.288,0.25,-13.461,0.1,118.981,1,8,0.09,4,37,2307467
Bad Gayo Tharo Khatmal Ghagra Mein,Tejkaran Rao,/artist/tejkaran-rao,02:38,Rajasthani,11-03-2002,0.99,0.972,0.278,0.128,-4.765,0.018,155.672,1,3,0.03,4,93,3574810
Ooncho To Baniyo Tharo Devro,Moolchand Maroo,/artist/moolchand-maroo-9,06:08,Rajasthani,08-12-2013,0.34,0.42,0.111,0,-6.127,0.0604,172.01,1,0,0.08,4,94,3020039
Murgo Bolgayo Patelan,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,03:05,Rajasthani,04-11-2001,0.04,0.746,0.523,0.363,-10.542,0.006,159.864,1,1,0.009,4,46,6564129
Baisaa Ra Jatan Karo Part - I,Mukesh,/artist/mukesh,02:00,Rajasthani,12-04-2023,0.79,0.49,0.761,0.75,-3.68,0.0679,153.962,0,10,0.0957,4,35,10686861
Sammellan,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,02:33,Rajasthani,02-05-2021,0.09,0.981,0.453,0.326,-3.588,0.0287,175.428,1,9,0.001,4,28,78291
Toot Mat Jaio Dulladi,Jahoor Master,/artist/jahoor-master,06:00,Rajasthani,07-07-2008,0.25,0.2,0.034,0.71,-12.193,0.004,183.959,1,11,0.0249,4,29,841700
Ro Ro Pukare Thari Radha,Asha Bhosle,/artist/asha-bhosle-1,05:04,Rajasthani,05-10-2011,0.77,0.885,0.912,0.961,-5.246,0.0804,150.033,1,10,0.0132,4,74,3192792
Chhora Chhod Pallu,Mandhir|Savita Sathi,/artist/mandhir|/artist/savita-sathi-1,02:53,Rajasthani,01-07-2004,0.15,0.84,0.21,0.74,-6.362,0.079,175.02,1,2,0.027,4,34,3013505
Jaaye Mahari,Asha Bhosle,/artist/asha-bhosle-1,07:21,Rajasthani,04-05-2018,0.58,0.542,0.13,0.338,-7.463,0.01,129.995,1,0,0.0375,4,96,1607196
Aabho Tape Re Tape Chand Tara,Asha Bhosle,/artist/asha-bhosle-1,08:40,Rajasthani,09-02-2006,0.95,1,0.019,0.37,-13.427,0.07,190.012,1,7,0.065,4,93,8005864
Kad Janulee Sasre,Rehana Mirza,/artist/rehana-mirza,03:29,Rajasthani,06-06-2004,0.82,0.818,0.273,0.06,-2.683,0,146.005,0,8,0.016,4,42,7960307
Moti Doongri Baje,Master Kesarilal Gandharv,/artist/master-kesarilal-gandharv,02:49,Rajasthani,05-05-2008,0.58,0.5,0.119,0.66,-4.445,0.01,142.006,0,6,0.09,4,62,9312463
Mukut Par Wari Jau,Madhwar Pendharkar,/artist/madhwar-pendharkar,05:03,Rajasthani,07-01-2013,0.12,0.742,0.304,0.28,-12.791,0.0638,186.252,1,4,0.016,4,80,4647468
Dekh Jawani Thari Gordi,A.K. Vyas|Aarti Mukherji,/artist/ak-vyas|/artist/aarti-mukherji,05:00,Rajasthani,03-02-2019,0.2,0.76,0.564,0.65,-2.99,0.04,152.827,1,7,0.087,4,65,7851520
Mele Khele Jao Dhola,Mamta Singh,/artist/mamta-singh,04:53,Rajasthani,06-07-2007,0.71,0.559,0.655,0.273,-13.474,0.0767,153.066,1,7,0.07,4,61,5608811
Piya Mharo Nyaro Hoja,Chunni Jaipuri,/artist/chunni-jaipuri-3,02:47,Rajasthani,06-03-2018,0.09,0.01,0.926,0.65,-5.341,0,116.068,0,5,0.02,4,89,9590158
Devi Sureshvari Bhagvati Gange,Shilpi Mathur,/artist/shilpi-mathur,05:23,Rajasthani,08-03-2008,0.43,0.717,0.343,0.219,-4.948,0.0353,124.046,1,0,0.0028,4,25,6667902
Hain To Aai Aai Re,Aarti Mukherji,/artist/aarti-mukherji,03:32,Rajasthani,10-03-2019,0.59,0.99,0.33,0.46,-2.671,0.03,130.012,0,10,0.083,4,78,2678134
Chaje Baitho Devario,Madna Devi Banawat|Tejkaran,/artist/madna-devi-banawat|/artist/tejkaran,02:48,Rajasthani,03-09-2022,0.82,0.623,0.335,0.87,-12.792,0.029,195.998,1,3,0.0692,4,66,8962028
Kaat Gayo Bichhdo,Sulakshana Pandit,/artist/sulakshana-pandit,03:02,Rajasthani,11-04-2021,0.37,0.32,0.871,0.29,-6.251,0.009,104.984,1,4,0.0956,4,60,10662677
Payal Bajani,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,04:52,Rajasthani,12-03-2005,0.62,0.45,0.89,0.064,-4.376,0.005,149.958,1,11,0.0623,4,52,10002285
Maiya Kar De Mero Byah,Ruchi Tailang,/artist/ruchi-tailang,05:29,Rajasthani,03-03-2004,0.09,0.14,0.938,0.65,-6.106,0.036,127.968,1,1,0.053,4,54,4650123
Chaje Chajee,Mahendra Kapoor,/artist/mahendra-kapoor,05:00,Rajasthani,08-12-2013,0.16,0.212,0.568,0.233,-2.041,0.0248,135.027,1,2,0.09,4,82,986003
Moriya Aachho,Udit Narayan|Pushpa Tirke,/artist/udit-narayan|/artist/pushpa-tirke,07:00,Rajasthani,04-07-2013,0.54,0.55,0.654,0.72,-13.21,0.063,132,1,5,0.0953,4,41,2018527
Gam Gai Idani,Om Pawar|Pt. Shivram Krishna,/artist/om-pawar|/artist/pt-shivram-krishna,03:05,Rajasthani,10-06-2014,0.9,0.143,0.006,0.025,-10.751,0.067,146.066,1,9,0.008,4,32,5804320
Vande Gopalam,Chandrani Mukherjee|Jaspal Singh,/artist/chandrani-mukherjee|/artist/jaspal-singh,04:41,Rajasthani,10-06-2009,0.8,0.88,0.742,0.97,-3.864,0.072,195.083,0,1,0.0114,4,91,4154773
Lareeyo Sa,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,06:00,Rajasthani,04-04-2001,0.84,0.842,0.493,0.279,-6.797,0.08,160.034,1,4,0.021,4,75,3053269
Meh Bina Dharti Tarse,Udit Narayan|Pushpa Tirke,/artist/udit-narayan|/artist/pushpa-tirke,05:00,Rajasthani,02-02-2002,0.44,0.57,0.226,0.24,-5.482,0.0706,109.985,1,1,0.01,4,47,7723275
Ari Behana Sawan Ki Aai H Bahar,Reeta Pant,/artist/reeta-pant,05:00,Rajasthani,12-11-2021,0.86,0.094,0.679,0.835,-8.033,0.098,119.995,0,5,0.0604,4,70,10929354
Dal Badli Ro Pani,MADHULIKA,/artist/madhulika,04:30,Rajasthani,08-05-2002,0.72,0.83,0.885,0.41,-13.396,0.08,172.048,0,4,0.057,4,68,704174
Beera Thari,Saraswati Devi|Anupama Deshpande,/artist/saraswati-devi|/artist/anupama-deshpande,06:00,Rajasthani,12-03-2006,0.34,0.237,0.247,0.989,-13.135,0.0483,157.915,0,2,0.047,4,41,11145455
Thari Puja Kara Maa,Chandrani Mukherjee,/artist/chandrani-mukherjee,05:54,Rajasthani,09-08-2000,0.91,0.21,0.702,0.43,-2.641,0.0376,200.074,1,1,0.0573,4,32,5154028
Gokul Main Bajat Badhai,Reeta Pant,/artist/reeta-pant,07:38,Rajasthani,08-11-2007,0.02,0.388,0.502,0.382,-7.653,0.032,159.909,1,4,0.0945,4,67,6509427
Jatudo Batao,Kankana Banerjee,/artist/kankana-banerjee,02:03,Rajasthani,01-02-2020,0.89,0.7,0.102,0.24,-7.765,0.059,164.289,1,2,0.06,4,86,3949165
Dhora Dharati Ra Tirthon Ne,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,12:50,Rajasthani,11-03-2008,0.68,0.49,0.186,0.207,-4.576,0.064,105.104,1,6,0.009,4,100,415909
Aarti - Om Jai Ganga Maiya,Bhavana Lonkar|Hemant,/artist/bhavana-lonkar|/artist/hemant-1,03:38,Rajasthani,01-05-2018,0.78,0.39,0.653,0.32,-9.9,0.03,154.022,1,4,0.0774,4,95,2531285
Aai Rang Rangili Holi,Hariharan|Savita Saathi,/artist/hariharan|/artist/savita-saathi,07:00,Rajasthani,09-01-2011,0.66,0.284,0.339,0.901,-8.682,0.073,107.96,1,0,0.0184,4,76,1062023
Rumaal Mharo Leta Jaijo,Usha Mangeshkar|Shubhangi Joshi,/artist/usha-mangeshkar-2|/artist/shubha-joshi,06:36,Rajasthani,12-11-2007,0.23,0.79,0.794,0.19,-7.479,0.02,186.044,1,11,0.0351,4,68,10936698
Mara Juna Josi,chandra shekhar kalla,/artist/chandra-shekhar-kalla,02:52,Rajasthani,06-01-2011,0.85,0.756,0.266,0.355,-10.396,0.024,145.012,1,10,0.0944,4,86,5984660
Mhari Ae Mangetar,Anupama Deshpande,/artist/anupama-deshpande,05:34,Rajasthani,12-02-2015,0.46,0.86,0.265,0.17,-2.334,0.0454,171.978,1,6,0.073,4,37,11365463
Chhoro Satrah Baras Parnadi Pachchisa Ki,Mahendra Kapoor,/artist/mahendra-kapoor,04:00,Rajasthani,09-06-2020,0.42,0.326,0.335,0.148,-12.239,0.0811,135.938,0,1,0.033,4,99,3663852
Kaanch Re Kiwari,Jaspal Singh|Anupama Deshapande|Saathi,/artist/jaspal-singh|/artist/anupama|/artist/saathi,05:00,Rajasthani,12-01-2007,0.91,0.08,0.615,0.15,-9.11,0.0941,200.066,1,1,0.041,4,26,2151879
Na Main Radha Na Main Meera,Asha Bhosle,/artist/asha-bhosle-1,06:18,Rajasthani,07-11-2019,0.28,0.597,0.451,0.456,-6.865,0.0192,189.796,0,0,0.0144,4,57,10717886
Thari Motar Men Baitha Le,Rehana Mirza|Gul Hassan Khan,/artist/rehana-mirza|/artist/gul-hassan-khan,03:09,Rajasthani,10-01-2012,0.8,0.91,0.697,0.08,-10.661,0,111.647,1,0,0.07,4,39,10051307
Thane Dekh Dekh Hivare Mein,Chandrani Mukherjee|Utra Kelkar,/artist/chandrani-mukherjee|/artist/utra-kelkar,04:05,Rajasthani,03-08-2016,0.88,0.118,0.283,0.123,-11.891,0.07,193.9,1,4,0.099,4,61,8052293
Baisaa Ra Jatan Karo Part - Ii,Mukesh,/artist/mukesh,01:00,Rajasthani,11-12-2010,0.96,0.98,0.133,0.89,-9.286,0.0895,162.151,1,0,0.05,4,29,458284
Khetaan Re Bich Mein Kesar Ri Kyari,Ranusingh Rajpurohit,/artist/ranusingh-rajpurohit,05:00,Rajasthani,10-04-2002,0.11,0.175,0.596,0.148,-5.927,0.053,199.856,1,2,0.04,4,42,9291912
Meri Nanhi Umar Hajari,Jahoor Master,/artist/jahoor-master,04:00,Rajasthani,03-01-2011,0.4,0.73,0.527,0.88,-11.289,0.0418,145.89,1,11,0.0967,4,35,1022374
Dadhi Dungi Re Sanwaria,Mamta Singh,/artist/mamta-singh,05:38,Rajasthani,07-05-2008,0.83,0.084,0.662,0.27,-10.2,0.0647,186.081,0,5,0.09,4,53,9334334
Bajra Ko Choon,Babulal Roy|Dhira Ghosh,/artist/babulal-roy|/artist/dhira-ghosh,03:26,Rajasthani,09-02-2006,0.92,0.17,0.913,0.02,-11.652,0.03,143.519,0,6,0.0466,4,81,6110093
Man Me To Ganga Maat Manau,Shilpi Mathur,/artist/shilpi-mathur,06:20,Rajasthani,03-07-2007,0.27,0.158,0.211,0.065,-11.557,0.09,109.86,1,3,0.084,4,61,8017891
Nimoli Manga De Re,Kavita Krishnamurthy|Shubhangi Joshi,/artist/kavita-subramaniam|/artist/shubha-joshi,07:26,Rajasthani,12-09-2012,0.47,0.72,0.865,0.41,-12.917,0.0479,175.776,0,9,0.085,4,68,1943097
Pancchi Ki Tarah Udd Jaaon,Chandrani Mukherjee,/artist/chandrani-mukherjee,04:48,Rajasthani,02-01-2016,0.29,0.364,0.923,0.77,-6.947,0.04,148.91,0,0,0.0623,4,34,1863935
Mhara Pivji Base Pardes,Pushpa Tirke,/artist/pushpa-tirke,05:00,Rajasthani,03-03-2012,0.52,0.04,0.686,0.56,-3.698,0.04,161.957,0,10,0.03,4,39,8364671
Bhaj Man Nand Nandan Girdhari,Bhavna Lonkar,/artist/bhavna-lonkar,04:32,Rajasthani,04-01-2021,0.05,0.475,0.252,0.977,-4.206,0.093,164.975,1,1,0.009,4,44,7706333
Rudi Ne Rangili Re Mahaveer Thari,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,06:30,Rajasthani,01-01-2006,0.04,0.84,0.599,0.04,-9.789,0.037,140.116,1,11,0.0389,4,93,4936647
Baldevo Rajkumar,Sayeeda Begum,/artist/sayeeda-begum,03:09,Rajasthani,04-04-2019,0.52,0.541,0.329,0.757,-6.244,0.07,172.011,0,11,0.03,4,59,4140955
Braj Mandal Desh Dikha De Rasiya,Artists of Churu|Ratannagar,/artist/artists-of-churu|/artist/ratannagar,03:46,Rajasthani,09-11-2015,0.74,0.5,0.961,0.36,-12.464,0.08,175.053,0,11,0.0647,4,36,637236
Ek Chanchal Gujri Re Dadhi Bechan,Aarchana Rajimwale,/artist/aarchana-rajimwale,05:48,Rajasthani,12-06-2009,0.6,0.066,0.482,0.308,-7.649,0.0859,109.096,1,0,0.09,4,41,7033686
Mai To Marg Bhri,Mohammad Aziz|Saathi,/artist/mohammad-aziz|/artist/saathi,05:00,Rajasthani,04-12-2009,0.75,0.97,0.037,0,-8.542,0.08,198.662,1,3,0.07,4,81,10585518
Baisaa Ra Jatan Karo Part - Iii,Mukesh,/artist/mukesh,01:00,Rajasthani,12-11-2008,0.93,0.785,0.441,0.41,-8.253,0.02,172.638,1,2,0.08,4,35,7070751
Malan Mogaro De,Mamta Singh,/artist/mamta-singh,03:43,Rajasthani,06-02-2014,0.65,0.44,0.316,0.96,-3.116,0.02,166.004,1,2,0.0306,4,32,4579306
Paryo Hai Hindola,Mamta Sing,/artist/mamta-sing,03:50,Rajasthani,09-04-2013,0.2,0.934,0.949,0.786,-7.314,0.08,106.099,1,9,0,4,96,1212483
Baajre Ke Khetaan,Anuradha Paudwal,/artist/anuradha-paudwal-2,04:00,Rajasthani,06-10-2022,0.28,0.43,0.808,0.29,-13.205,0.02,163.983,0,10,0.005,4,35,9040484
Chanda Tharei Chandei,Usha Mangeshkar,/artist/usha-mangeshkar-2,04:39,Rajasthani,10-10-2004,0.8,0.367,0.918,0.007,-4.387,0.05,164.028,1,0,0.0713,4,92,3034288
Aapan Chalan Bada Mein,Mohan Singh Itawa|Urmila Khanna,/artist/mohan-singh-itawa|/artist/urmila-khanna,02:57,Rajasthani,03-02-2009,0,0.5,0.328,0.55,-4.672,0.03,143.04,1,4,0.0173,4,27,5869365
Bansi Vare Ne Gher Lai,Rita Pandey,/artist/rita-pandey,04:42,Rajasthani,09-09-2016,0.95,0.364,0.952,0.364,-12.421,0.06,131,1,0,0.018,4,35,5934377
He Jag Trata Vishv Vidhata,Madhvi Podharkar|Archana Saksena|Archana Rajimwale,/artist/madhvi-podharkar|/artist/archana-saksena|/artist/archana-rajimwale,04:30,Rajasthani,10-03-2016,0.99,0.03,0.024,0.8,-8.934,0.085,111.023,1,4,0.0723,4,65,1115025
Chhail Baga Me Ayijyo Ji,Bhawna Lonkar|Hemant Verma,/artist/bhawna-lonkar|/artist/hemant-verma,04:25,Rajasthani,01-07-2010,0.07,0.316,0.67,0.334,-11.114,0.04,138.178,1,1,0.043,4,100,7494680
Tawada Dhimo Padjya Re,Mamta Singh,/artist/mamta-singh,04:04,Rajasthani,01-03-2003,0.34,0.98,0.996,0.48,-2.781,0.06,106.969,1,2,0.05,4,42,4640142
Mhari Jaagi Hai Nas Nas Aaj,Anupama Deshpande,/artist/anupama-deshpande,07:32,Rajasthani,09-05-2015,0.26,0.336,0.263,0.467,-5.468,0.07,179.79,0,3,0.0148,4,87,4210405
Sabri Ra Ber Bhi Meetha,Uttara Kelkar|Dilraj Kaur,/artist/uttara-kelkar|/artist/dilraj-kaur,05:00,Rajasthani,02-10-2022,0.26,0.91,0.424,0.8,-5.114,0.02,117.96,1,3,0.08,4,64,3521623
Aao Ji Aao,Chandrani Mukherjee,/artist/chandrani-mukherjee,05:48,Rajasthani,11-03-2008,0.12,0.546,0.475,0.042,-11.536,0.026,151.076,1,11,0.077,4,71,8915946
Mai Ghumar Nachoo,Mamta Singh,/artist/mamta-singh,05:48,Rajasthani,09-07-2006,0.15,0.44,0.303,0.98,-13.578,0.01,135.15,1,9,0.0668,4,94,11138269
Kagaliya Gero Gero Boleni Re,Mamta Singh,/artist/mamta-singh,03:34,Rajasthani,04-07-2000,0.22,0.897,0.015,0.145,-8.152,0.075,193.155,1,10,0.066,4,36,8178262
Lage Vrindawan Niko,Bhawna Lonkar,/artist/bhawna-lonkar,05:18,Rajasthani,11-05-2007,0.51,0.58,0.323,0.37,-4.449,0.08,140.127,1,0,0.036,4,69,6495262
Jai Jai Ganga Maiya,Bhavana Lonkar|Hemant,/artist/bhavana-lonkar|/artist/hemant-1,04:23,Rajasthani,06-08-2004,0.75,0.5,0.046,0.157,-9.151,0.043,135.095,1,7,0.0986,4,57,814052
Laayo Re Laayo,Mohammad Aziz,/artist/mohammad-aziz,06:01,Rajasthani,07-02-2004,0.12,0.94,0.902,0.26,-9.106,0.09,149.964,1,8,0,4,29,10792449
Rut Aai Re Papaiya Thare Bolan Ki,Mamta Singh,/artist/mamta-singh,03:41,Rajasthani,12-08-2005,0.17,0.541,0.4,0.731,-4.379,0.09,119.965,1,0,0.049,4,97,4641391
Maa Mhane Kyun Parnaai,Anuradha Paudwal,/artist/anuradha-paudwal-2,08:58,Rajasthani,09-07-2007,0.82,0.4,0.678,0.9,-5.58,0.0604,177.913,1,0,0.079,4,57,4229943
Hivade Jagi Hai Agan,Various Artist,/artist/various-artist,03:38,Rajasthani,04-03-2004,0.76,0.939,0.688,0.495,-8.161,0.07,185.06,1,7,0.0315,4,40,7704881
Sune Ri Maine Nirbal Ke Bal Ram,Archana Saksena,/artist/archana-saksena,06:15,Rajasthani,11-11-2017,0.51,0.09,0.537,0.36,-8.842,0.079,137.917,0,0,0.04,4,79,718114
Samu Dekho Aadishwar,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,05:49,Rajasthani,12-06-2010,0.12,0.742,0.935,0.678,-2.744,0,121.61,1,8,0.0207,4,95,679038
Manro Lago Mero Yar Fakiri Mai,chandra shekhar kalla,/artist/chandra-shekhar-kalla,03:08,Rajasthani,11-09-2015,0.76,0.63,0.383,0.14,-9.181,0.05,140.964,1,11,0.0009,4,57,5545662
Mhari Hathelya Re Beech,Mamta Singh,/artist/mamta-singh,06:16,Rajasthani,05-07-2005,0.54,0.395,0.413,0.861,-6.284,0.0786,186.162,1,8,0.071,4,65,6152695
Yo Sansaar Ajab Hai Re Bhai,Chandru Atma,/artist/chandru-atma,07:57,Rajasthani,08-12-2014,0.58,0.89,0.076,0.75,-7.388,0.0121,173.143,1,4,0.066,4,95,21498
Shake Maskan Hare Tani,Jahoor Master,/artist/jahoor-master,06:00,Rajasthani,01-09-2016,0.58,0.723,0.572,0.921,-6.806,0.03,142.028,1,2,0.048,4,39,431347
Fesan Helo Deti Ghusagi,Hanuman Sahay,/artist/hanuman-sahay,02:45,Rajasthani,05-03-2020,0.3,0.99,0.138,0.53,-9.508,0.0625,208.038,1,5,0.08,4,93,5683226
Kathe  Se Aayee Soonth,Mamta Singh,/artist/mamta-singh,04:17,Rajasthani,04-12-2004,0.65,0.483,0.637,0.535,-5.976,0.03,151.288,1,7,0.0053,4,66,10002948
Baalam Chhoto So,Suresh Wadkar|Sadhana Sargam,/artist/suresh-wadkar|/artist/sadhana-sargam-1,05:32,Rajasthani,10-07-2003,0.62,0.34,0.713,0.55,-4.666,0.05,178.295,1,1,0.046,4,27,5478780
Prabhuji Tum Chandan Hum Pani,Bhavna Lonkar,/artist/bhavna-lonkar,05:03,Rajasthani,07-02-2020,0.33,0.646,0.132,0.995,-6.831,0.09,190.106,0,4,0.031,4,31,8097596
He Tange Wala Bhaya,Sayeeda Begum,/artist/sayeeda-begum,03:23,Rajasthani,01-07-2001,0.44,0.26,0.362,0.59,-3.333,0.02,162.065,1,6,0.086,4,55,5253345
Holi Aayi Re,Chandrani Mukherjee|Suresh Wadkar,/artist/chandrani-mukherjee|/artist/suresh-wadkar,06:12,Rajasthani,11-12-2009,0.8,0.433,0.493,0.189,-12.342,0.06,165.071,1,7,0.099,4,32,7522997
Bhabhi Thaari Mamta Upar,Suresh Wadkar|Jayshree,/artist/suresh-wadkar|/artist/jayshree,04:00,Rajasthani,09-07-2008,0.88,0.38,0.624,0.14,-12.612,0.021,163.929,0,4,0.071,4,91,300830
Jagi Re Sab Rain Bihani,Anuradha Parkash,/artist/anuradha-parkash,04:57,Rajasthani,06-04-2021,0.56,0.821,0.293,0.639,-12.158,0.043,158.459,1,6,0.029,4,53,4908001
Parshwa Prabhuji Mare Bele,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,04:18,Rajasthani,04-02-2004,0.37,0.73,0.066,0.36,-9.042,0.0064,137.028,0,10,0.005,4,97,4017136
Tum Meri Rakho Laj Hari,Bhavna Lonkar,/artist/bhavna-lonkar,05:34,Rajasthani,11-08-2016,0.15,0.321,0.029,0.973,-8.317,0.04,105.991,0,5,0.019,4,85,3283104
Gangoriya Re Mele Paili,Rajprabha Pangadiya,/artist/rajprabha-pangadiya,05:25,Rajasthani,02-06-2005,0.5,0.52,0.507,0.16,-13.174,0.0514,188,1,2,0.03,4,48,4203229
Maro Roop Se Jalvo,Suresh Wadkar|Jayshree,/artist/suresh-wadkar|/artist/jayshree,07:00,Rajasthani,09-01-2013,0.91,0.813,0.662,0.92,-7.296,0.0467,179.988,1,2,0.09,4,55,4593977
Doro Sanohe Het Ro,Archana Rajimwale,/artist/archana-rajimwale,03:26,Rajasthani,01-01-2023,0.8,0.56,0.517,0.53,-9.454,0.09,134.724,0,6,0.0622,4,86,3691329
Main Beti Tehsildar Ri Tu Chhoro Thanedar Ro,Pushpa Tirke|A.K. Vyas,/artist/pushpa-tirke|/artist/ak-vyas,04:00,Rajasthani,11-05-2022,0.92,0.134,0.037,0.541,-10.601,0.09,120.095,1,9,0.1,4,81,259311
Gora Gora Gaal,Suresh Wadkar|Hemlata,/artist/suresh-wadkar|/artist/hemlata,05:48,Rajasthani,07-03-2008,0.07,0.03,0.471,0.89,-5.924,0.068,144.988,0,4,0.081,4,75,9658521
Naven Zamane Ri Chhori Mhare Paale Padgi,A.K. Vyas|Sumitra Lehri,/artist/ak-vyas|/artist/sumitra-lehri-1,03:00,Rajasthani,04-12-2009,0.71,0.739,0.476,0.794,-2.713,0.058,142.21,1,0,0.021,4,99,4608037
Manakha Thoon Kyon Bhulyo Re,Shri Bhawar Chaudhari|Chorus,/artist/shri-bhawar-chaudhari|/artist/chorus,06:21,Rajasthani,09-12-2020,0.19,0.25,0.986,0.84,-9.897,0.0914,110.007,1,1,0.06,4,86,10574175
Jadoo Darayo Re Suva Pe,Mamta Singh,/artist/mamta-singh,04:21,Rajasthani,09-02-2006,0.11,0.696,0.504,0.869,-13.639,0.036,116.761,1,5,0.042,4,90,4944383
Rupaiya Ke Lobhi Ne Budhe Ko Byahi,Jahoor Master,/artist/jahoor-master,06:00,Rajasthani,04-11-2016,0.3,0.27,0.977,0.08,-6.126,0.0934,110.007,0,2,0.0415,4,72,7485811
Maati Helo Paare Re,Satish,/artist/satish,05:08,Rajasthani,10-01-2012,0.58,0.342,0.218,0.322,-12.643,0.0585,133.99,1,6,0.045,4,46,10968483
Mane Naidi Ro Bulaye,Suresh Wadkar|Jayshree,/artist/suresh-wadkar|/artist/jayshree,06:00,Rajasthani,02-10-2016,0.54,0.88,0.972,0.43,-13.183,0.0286,139.894,0,11,0.0487,4,95,5649710
Mela Sagla Rajasthan Ra,Anuradha Paudwal|Ranusingh Rajpurohit,/artist/anuradha-paudwal-2|/artist/ranusingh-rajpurohit,06:00,Rajasthani,12-12-2017,0.44,0.234,0.215,0.238,-3.997,0.02,172.151,1,1,0.09,4,83,5441566
Redli Padi Padi Gururavegi,Jahoor Master,/artist/jahoor-master,04:00,Rajasthani,11-01-2007,0.64,0.68,0.613,0.83,-3.227,0.03,135.336,1,11,0.0146,4,63,5511594
Chhaliya Nand Ko Ri,Rita Pandey,/artist/rita-pandey,05:40,Rajasthani,04-08-2008,0.46,0.525,0.251,0.346,-10.809,0.01,174.07,1,11,0.0798,4,52,9967840
Mhari Preet Nibhajyo Ji,Bhawna Lonkar,/artist/bhawna-lonkar,06:15,Rajasthani,08-04-2005,0.47,0.84,0.303,0.59,-6.204,0.009,110.986,1,2,0.055,4,62,5614881
Houji Dhola Re,Usha Mangeshkar,/artist/usha-mangeshkar-2,06:01,Rajasthani,04-11-2015,0.22,0.486,0.896,0.645,-9.497,0.059,149.937,0,0,0.04,4,80,1938967
