song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream
Dil Kiyun Udas,Ali Abbas|Khalid Ghayur|Jamal Ghani,/artist/ali-abbas|/artist/khalid-ghayur|/artist/jamal-ghani,04:59,Urdu,04-10-2014,0.46,0.719,0.4,0.442,-3.649,0.1,199.972,1,8,0.01,4,96,5952410
"Khari Neem Ke Neechey, Pt. 2",Tina Sani,/artist/tina-sani,03:46,Urdu,01-11-2012,0.12,0.98,0.3,0.39,-12.929,0.03,120.044,0,7,0.09,4,71,631656
Tujhe Adam Nahin Milta,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,04:32,Urdu,01-08-2020,0.14,0.863,0.41,0.681,-12.306,0.041,140.033,0,8,0.01,4,67,8266510
Dil Diya Hai To Zamane Se,Khursheed Begum,/artist/khursheed-begum,05:31,Urdu,10-01-2012,0.2,0.25,0.8,0.47,-5.039,0.026,179.94,0,9,0.06,4,92,1740827
Ghair Ki Baaton Mein Kyun,Shankar Dasgupta,/artist/shankar-dasgupta,06:46,Urdu,06-02-2003,0.98,0.853,0.17,0.534,-11.088,0.03,161.766,0,4,0.1,4,31,8289943
Gae Dinoon Ka,Habib Wali Muhammad,/artist/habib-wali-muhammad,05:27,Urdu,01-04-2011,0.13,0.45,0.1,0.83,-3.201,0.096,193.994,1,9,0.003,4,47,9109654
Bahar - Teen Taal,Roshan Ara Begum,/artist/roshan-ara-begum,05:57,Urdu,08-01-2001,0.99,0.997,0.07,0.74,-6.144,0.06,124.982,0,10,0.058,4,27,9594145
"Pagla Man Subho Sham (from ""Naya Suraj"")",Noor Jehan,/artist/noor-jehan,03:02,Urdu,10-02-2021,0.1,0.86,0.41,0.96,-6.835,0.0047,133.972,0,0,0.0306,4,59,11249293
Koi Ajnabi Sa,Abida Parveen,/artist/abida-parveen,07:15,Urdu,08-12-2001,0.62,0.945,0.655,0.056,-5.973,0.1,199.948,0,1,0.054,4,85,418341
Raag Chandar Kauns,Ustad Sharif Khan,/artist/ustad-sharif-khan,11:36,Urdu,04-06-2005,0.46,0.21,0.64,0.47,-6.459,0.002,220.04,1,0,0.0194,4,91,3267646
Main Ne Mana Haseen Ho,Alif Din Pathan,/artist/alif-din-pathan,07:17,Urdu,01-04-2004,0.01,0.386,0.512,0.112,-4.799,0.0676,186.368,0,10,0.09,4,51,1676553
Josh Darya Men Tha,Munni Begum,/artist/munni-begum,07:10,Urdu,12-03-2013,0.64,0.38,0.43,0.77,-13.872,0.08,125.005,0,5,0.08,4,38,941084
Rag Rag Bole - Part 2,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,29:02:00,Urdu,07-01-2017,0.88,0.311,0.531,0.784,-10.388,0.06,129.933,0,10,0.01,3,36,11369975
Har Ek Simt,Amanat Ali Khan,/artist/amanat-ali-khan,05:06,Urdu,06-09-2013,0.95,0.32,0.95,0.06,-7.027,0.063,152.814,1,2,0.0574,4,33,6539442
Dil Naghmon Se,Noor Jehan,/artist/noor-jehan,03:19,Urdu,05-03-2017,0.17,0.578,0.001,0.021,-6.204,0.09,137.706,0,9,0,3,55,9881398
Sarparda - Teen Taal,Ustad Umrao Bundu khan,/artist/ustad-umrao-bundu-khan,04:43,Urdu,12-10-2013,0.39,0.48,0.93,0.43,-9.469,0.04,134.998,1,0,0.057,4,48,1472541
Kat Hi Gai Jawani,Nahid Akhtar,/artist/nahid-akhtar,05:12,Urdu,03-03-2012,0.63,0.558,0.979,0.721,-13.547,0.0518,133.492,1,1,0.085,3,32,932594
Yeh Bhi Kya Shaam,Rajab Ali,/artist/rajab-ali,06:58,Urdu,01-12-2014,0.87,0.97,0.74,0.22,-4.755,0.088,180.098,0,1,0.08,4,27,5708586
Ye Udas Udas,Munni Begum,/artist/munni-begum,06:45,Urdu,01-02-2016,0.71,0.367,0.153,0.588,-6.994,0.0751,141.947,0,1,0.0016,4,89,1654425
Ek Bar Kaho,pervez mehdi,/artist/pervez-mehdi,04:06,Urdu,05-01-2021,0.6,0.69,0.21,0.43,-11.08,0,154.464,0,1,0.0527,4,70,8802320
Tanha Mujhe Raheni Ki,Surekha Kothari,/artist/surekha-kothari,07:40,Urdu,06-02-2015,0.01,0.327,0.113,0.255,-4.756,0.04,199.988,0,3,0.019,4,57,2396654
Jis Tarah Chahe Karam,Munni Begum,/artist/munni-begum,04:58,Urdu,03-02-2021,0.82,0.38,0.65,0.01,-8.115,0.08,129.015,0,6,0.075,4,98,4318194
Jitna Diya Sarkar Ne,Khursheed Ahmed,/artist/khursheed-ahmed,08:23,Urdu,12-06-2017,0.12,0.732,0.963,0.949,-11.383,0.0075,180.011,0,1,0.0865,4,61,10902574
Main Urrti Phiron,Seema Siddiqi,/artist/seema-siddiqi,05:55,Urdu,02-12-2010,0.49,0.89,0.23,0.56,-10.6,0.0672,134.144,1,1,0.05,4,77,5291854
Bageshri,Ustad Fateh Ali Khan,/artist/ustad-fateh-ali-khan,12:52,Urdu,02-04-2002,0.03,0.554,0.755,0.668,-7.26,0.058,143.987,0,2,0,4,96,8754332
Waeize Mohtaram (Live),Munni Begum,/artist/munni-begum,05:06,Urdu,07-08-2018,0.1,0.85,0.82,0.04,-9.876,0.01,124.975,1,0,0.0357,4,60,2094686
Imtehan Hum Ne Diye,pervez mehdi,/artist/pervez-mehdi,05:14,Urdu,08-10-2022,0.32,0.673,0.559,0.129,-4.974,0.028,186.146,1,6,0.0501,4,62,5360955
Nainan Re Nainan,Farida Khanum,/artist/farida-khanum,03:44,Urdu,09-03-2022,0.08,0.54,0.55,0.33,-7.892,0.085,135.97,1,1,0.0743,4,48,3055802
Aaj Dil Ko Mila,Zubaida Khanum,/artist/zubaida-khanum,03:21,Urdu,02-11-2023,0.6,0.004,0.653,0.365,-5.922,0.043,145.997,1,7,0.094,4,99,11220206
Nazan Hai Jis Pe Husn,Sabri Brothers,/artist/sabri-brothers,13:10,Urdu,05-10-2000,0.43,0.52,0.21,0.39,-10.062,0.08,119.01,1,2,0.07,4,97,8546906
"Main Moam Ki Gudiya (from ""Intezar"")",Noor Jehan,/artist/noor-jehan,03:33,Urdu,04-04-2022,0.41,0.675,0.676,0.331,-9.644,0.0314,139.746,0,11,0.042,4,84,3439704
Shyam Kalyan,Ustad Fateh Ali Khan,/artist/ustad-fateh-ali-khan,11:10,Urdu,08-06-2022,0.83,0.66,0.64,0.77,-7.566,0.0334,148.027,1,1,0.07,4,77,5871736
Jo Baat Zulm Se Na Hui,Muzaffar  Warsi,/artist/muzaffar-warsi-1,05:03,Urdu,04-08-2012,1,0.462,0.969,0.633,-11.502,0.03,120.01,1,0,0.0564,4,51,611032
Main Sapne Tere,Alamgir Khan,/artist/alamgir-khan,05:35,Urdu,01-02-2009,0.83,0.79,0.1,0.28,-8.575,0.055,119.972,0,11,0.055,4,59,5082007
Aa Mere Pyar Ki,Amanat Ali Khan,/artist/amanat-ali-khan,07:12,Urdu,08-02-2012,0.92,0.241,0.49,0.429,-2.379,0.035,143.956,1,5,0.015,4,63,1725387
Gungunati Si Koi Raat,Badar Uz Zaman|Qamar Uz Zaman,/artist/badar-uz-zaman-1|/artist/qamar-uz-zaman-1,07:28,Urdu,10-02-2011,0.76,0.85,0.29,0.51,-8.653,0.007,140.035,1,9,0.091,4,74,4726700
Aata Hai Nazar Anjam,M-Kaleem,/artist/m-kaleem,04:17,Urdu,02-11-2007,0.89,0.861,0.457,0.154,-3.786,0.1,149.885,0,10,0.04,4,56,10453879
Ya Mohd Men Tere Naam,Mohammad Salim Qawwal,/artist/mohammad-salim-qawwal,30:10:00,Urdu,03-10-2004,0.39,0.75,0.37,0.06,-3.296,0.0287,119.933,0,9,0.045,4,53,6087097
"Aaja Mere Paas Re (from ""Naya Suraj"")",Noor Jehan,/artist/noor-jehan,04:34,Urdu,01-10-2002,0.43,0.493,0.209,0.104,-2.856,0.01,130.14,1,7,0.09,4,77,6841298
Jis Ghari Woh Lal,Haji Fayyaz Qawwal,/artist/haji-fayyaz-qawwal,17:29,Urdu,02-12-2014,0.97,0.97,0.17,0.87,-8.576,0.0834,150.096,0,7,0.023,4,27,8185841
Rim Jhim,sohail rana,/artist/sohail-rana,06:50,Urdu,06-01-2015,0.15,0.178,0.461,0.381,-8.17,0.013,140.003,1,7,0.07,4,27,6773093
"Jabse To Zindagi Mein Aaya (from ""Nadia"")",Nahid Akhtar,/artist/nahid-akhtar,03:52,Urdu,10-06-2006,0.83,0.17,0.06,0.5,-11.725,0.07,139.951,0,9,0.02,4,46,7950348
Raag Malkauns,Umeed Ali Khan,/artist/umeed-ali-khan,14:45,Urdu,12-02-2018,0.37,0.719,0.992,0.725,-9.774,0.0568,122.181,0,1,0.017,4,40,1954327
Mile Khwaja Se,Saleem Shahzad,/artist/saleem-shahzad,05:35,Urdu,08-04-2011,0.67,0.42,0.74,0.79,-7.532,0.03,220.032,1,1,0.0858,4,86,7804012
Roz-e-Awwal Se Hoon,Chote Saleh Mohd Azad,/artist/chote-saleh-mohd-azad,09:54,Urdu,11-06-2020,0.35,0.588,0.195,0.478,-3.273,0.07,117.988,0,10,0.09,4,66,4039283
"Aaye Ho Agar Is Mehfil Mein (from ""Jhoomar Chor"")",Akhlaq Ahmed|Bahar Ali,/artist/akhlaq-ahmed|/artist/bahar-ali,06:58,Urdu,07-06-2004,0.67,0.71,0.28,0.55,-11.704,0.01,140,0,9,0.0852,4,33,1003629
Yun Saja Chand,Farida Khanum,/artist/farida-khanum,10:55,Urdu,12-12-2017,0.74,0.765,0.756,0.805,-9.661,0.08,120.031,0,4,0.07,4,92,6321812
Yahan Shaikh Peene,Munni Begum,/artist/munni-begum,05:38,Urdu,04-05-2007,0.42,0.88,0.28,0.14,-11.593,0.08,129.985,1,9,0.045,4,94,1905769
Rouja Pe Tumhare Khwaja,Saleem Shahzad,/artist/saleem-shahzad,07:24,Urdu,06-02-2005,0.65,0.65,0.759,0.763,-6.445,0.0678,140.023,0,9,0.086,4,84,5548378
Char Din Ki Faqat,Munni Begum,/artist/munni-begum,07:21,Urdu,03-01-2005,0.39,0.26,0.41,0.9,-8.67,0.044,145.032,1,7,0.0091,4,52,8459615
Kuchh Aise Haseen Shokh,Chote Saleh Mohd Azad,/artist/chote-saleh-mohd-azad,07:06,Urdu,08-11-2016,0.04,0.669,0.427,0.669,-12.654,0,204.07,1,5,0.078,4,49,1814279
Main Kahen Aur,Nazneen Wahidi,/artist/nazneen-wahidi,04:13,Urdu,08-02-2005,0.02,0.16,0.35,0.77,-5.466,0.08,111.002,1,3,0.004,4,80,991811
Bairi More Naina,Iqbal Bano,/artist/iqbal-bano,05:56,Urdu,06-12-2019,0.08,0.78,0.893,0.168,-7.307,0.029,139.799,0,5,0.0824,4,33,5876189
Shahana,Ustad Fateh Ali Khan,/artist/ustad-fateh-ali-khan,11:10,Urdu,02-07-2004,0.31,0.93,0.26,0.77,-4.834,0.03,139.957,0,10,0.006,4,82,6168335
Jale To Jalao Gori,Nayyara Noor,/artist/nayyara-noor-1,04:03,Urdu,11-03-2004,0.65,0.851,0.031,0.748,-11.585,0.03,139.591,0,10,0.027,4,72,7150595
Dil Gaya To (Live),Munni Begum,/artist/munni-begum,06:52,Urdu,09-08-2011,0.57,0.71,0.6,0.03,-7.439,0.08,119.937,0,11,0.094,4,34,5545108
Na Barhe Adab Ki Had,Sabri Brothers,/artist/sabri-brothers,09:01,Urdu,06-10-2010,0.78,0.368,0.435,0.809,-10.059,0.022,140.025,1,7,0.0288,4,42,3103206
Tera Wasaf Kise Karen,Saeed Hashmi,/artist/saeed-hashmi,07:17,Urdu,04-09-2011,0.73,0.88,0.59,0.52,-2.748,0.0093,120.931,0,6,0.02,4,35,2690691
"Jaan Kya Cheez Hai (from""Shaikh Chilli"")",Mehnaz,/artist/mehnaz,04:42,Urdu,07-09-2013,0.44,0.816,0.565,0.426,-4.379,0.0332,205.82,1,6,0.0697,4,47,397493
Bhulata Laakh Hoon,Usha Amonkar,/artist/usha-amonkar,04:58,Urdu,08-08-2004,0.41,0.88,0.26,0.85,-4.749,0.0817,213.884,1,0,0.0501,4,45,10660241
Aap Ne Jab Se Mujhe,Runa Laila,/artist/runa-laila,05:55,Urdu,04-02-2018,0.96,0.62,0.224,0.07,-5.891,0.038,179.972,0,10,0.0147,4,56,3997331
Tere Hote Huwe,Amanat Ali Khan,/artist/amanat-ali-khan,07:02,Urdu,07-02-2010,0.92,0.39,0.73,0.5,-10.59,0.031,122.946,1,6,0.04,4,94,7569638
Kahti Ho,Ali Abbas|Khalid Ghayur|Jamal Ghani,/artist/ali-abbas|/artist/khalid-ghayur|/artist/jamal-ghani,07:43,Urdu,09-02-2017,0.57,0.713,0.04,0.644,-11.846,0.088,161.191,0,11,0.0318,4,99,5056964
Ab Haq Mein Baharon Ke,Amanat Ali Khan,/artist/amanat-ali-khan,04:49,Urdu,11-08-2006,0.69,0.93,0.41,0.38,-9.185,0.0771,149.959,1,1,0.0235,4,41,5552772
Uljhi Kisi Ki Zulf,Rajab Ali,/artist/rajab-ali,07:48,Urdu,03-03-2011,0.93,0.465,0.777,0.14,-6.917,0.04,147.021,0,8,0.0588,4,76,7094148
Teri Zulfon Ka,Rajab Ali,/artist/rajab-ali,06:43,Urdu,09-05-2002,0.34,0.75,0.1,0.83,-2.634,0.06,126.967,0,0,0.04,4,70,9013891
Sitarkhani On Tabla,Ustad Talib Hussain,/artist/ustad-talib-hussain,24:53:00,Urdu,05-06-2011,0.87,0.178,0.19,0.67,-9.225,0.0552,140.058,1,2,0.015,4,93,9238126
Har Nazar Kanp Uthe Gi,Saeed Hashmi,/artist/saeed-hashmi,09:25,Urdu,07-01-2004,0.88,0.27,0.17,0.92,-8.878,0.0173,180.066,1,7,0.07,4,63,11271401
Hota Hai Karam,Akhtar Azad,/artist/akhtar-azad,05:34,Urdu,09-03-2007,0.02,0.342,0.93,0.044,-13.258,0.082,139.904,1,10,0.043,4,92,1232711
Hamnafaso Ujar Gayeen,Mehdi Hassan,/artist/mehdi-hassan,05:15,Urdu,09-12-2015,0.58,0.81,0.74,0.85,-10.692,0.083,143.962,1,9,0.07,4,97,972661
Sajjad Ko Be Moat,Master Abdul Wahid,/artist/master-abdul-wahid,07:34,Urdu,09-01-2005,0.85,0.525,0.493,0.461,-2.498,0.006,189.17,1,9,0.0454,4,26,2744510
Kali Kali Mandlaye,Noor Jehan,/artist/noor-jehan,03:22,Urdu,12-09-2007,0.41,0.26,0.37,0.38,-11.556,0.0766,139.973,1,7,0.016,4,51,6163625
"Kabhi Sulha Safai (From ""Naraz"")",Noor Jehan,/artist/noor-jehan,04:37,Urdu,09-01-2002,0.66,0.665,0.392,0.97,-11.34,0.0014,140.048,0,11,0.0123,4,40,7467279
Mere Daata Karam Ho,Sabri Brothers,/artist/sabri-brothers,08:10,Urdu,11-05-2022,0.2,0.56,0.94,0.73,-13.179,0.06,139.956,0,6,0.07,4,80,3983557
Har Aashna Men,Farida Khanum,/artist/farida-khanum,04:26,Urdu,02-01-2008,0.45,0.555,0.73,0.303,-10.257,0.093,125.017,1,2,0.0843,4,91,1278653
Aaye Peharwa More,Akhtar Ali|Zakir Ali Khan,/artist/akhtar-ali|/artist/zakir-ali-khan,07:02,Urdu,01-08-2002,0.69,0.84,0.82,0.66,-10.924,0.0386,115.007,1,0,0.0151,4,95,2538267
"Khoob Guzregi (from""Tarana"")",Nahid Akhtar,/artist/nahid-akhtar,04:50,Urdu,08-11-2019,0.7,0.407,0.312,0.653,-9.881,0.0373,179.958,1,0,0.06,4,48,10212202
Hongi Rehmaten Naazil,Akhtar Azad,/artist/akhtar-azad,05:41,Urdu,12-07-2007,0.55,0.94,0.82,0.84,-3.663,0.03,126.974,0,8,0.011,4,44,6281618
Na Koi Habib Mera,Mehnaz,/artist/mehnaz,05:11,Urdu,07-04-2021,0.54,0.443,0.503,0.37,-9.683,0.02,140.166,0,11,0.007,4,68,6522722
Tum Aaye Ho Na,Iqbal Bano,/artist/iqbal-bano,12:47,Urdu,12-02-2015,0.28,0.45,0.67,0.46,-6.626,0.0782,157.473,1,5,0.0501,4,83,6681406
Jahal Ka Sar Dar Ablaagh,Muzaffar  Warsi,/artist/muzaffar-warsi-1,05:13,Urdu,09-10-2011,0.15,0.853,0.205,0.975,-3.262,0.07,125.98,1,0,0.05,4,42,6543493
"Ho Sajna Kaise Jaoon (from ""Naya Suraj"")",Noor Jehan,/artist/noor-jehan,03:12,Urdu,12-04-2003,0.73,0.94,0.63,0.08,-8.084,0.0679,212.114,1,10,0.0927,4,37,1989960
Raag Tirvan,Umeed Ali Khan,/artist/umeed-ali-khan,11:07,Urdu,07-09-2019,0.25,0.952,0.53,0.491,-13.888,0.079,123.009,1,2,0.008,4,68,4283944
Baqi Jahan Mein (Live),Munni Begum,/artist/munni-begum,06:24,Urdu,05-01-2003,0.03,0.8,0.85,0.21,-10.34,0.07,125.013,1,5,0.028,4,75,3029985
Garcha Kab Dekhte Ho,tahira syed,/artist/tahira-syed,04:57,Urdu,04-04-2018,0.37,0.894,0.155,0.586,-13.587,0.0039,132.018,1,7,0.0359,4,73,10786368
Har Roz Shab-E-Tanhai,Khursheed Ahmed,/artist/khursheed-ahmed,07:41,Urdu,07-09-2009,0.93,0.56,0.38,0.14,-9.223,0.0788,130.005,0,4,0.04,4,27,4746638
Kali Kali Jan Dukh,Tarannum Naz,/artist/tarannum-naz,04:27,Urdu,05-04-2005,0.7,0.934,0.21,0.334,-9.782,0.0225,129.967,0,2,0.059,4,70,79706
Heer Jaag Zara,Habib Wali Muhammad,/artist/habib-wali-muhammad,07:26,Urdu,05-03-2013,0.4,0.14,0.93,0.69,-8.939,0.03,128.369,0,5,0.012,4,87,4522275
Mera To Sab Kuch,Muzaffar Warisi,/artist/muzaffar-warisi,07:56,Urdu,04-09-2021,0.54,0.458,0.736,0.303,-10.75,0.0435,130.017,1,7,0.08,4,47,6861745
Tere Nain,tahira syed,/artist/tahira-syed,05:29,Urdu,04-01-2007,0.2,0.85,0.6,0.8,-11.583,0.0516,120.019,1,1,0.086,4,52,9457222
Yeh Jaltarang Ne,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,04:15,Urdu,10-04-2003,0.52,0.989,0.314,0.508,-3.416,0,112.021,0,2,0.01,4,55,11246935
Rang Pairahan Ka,Iqbal Bano,/artist/iqbal-bano,08:22,Urdu,09-10-2010,0.48,0.28,0.33,0.79,-4.222,0.067,140.001,1,2,0.0671,4,69,8095309
Raag Kalavati,Malvika Kanan,/artist/malvika-kanan,30:30:00,Urdu,05-04-2014,0.55,0.334,0.552,0.648,-4.759,0.009,199.932,1,10,0.05,4,68,5994328
Soze Dil Chahye,Fareeda Syed,/artist/fareeda-syed,06:45,Urdu,10-03-2001,0.36,0.14,0.67,0.75,-2.813,0.0966,128.981,0,9,0.0271,4,85,5370871
Samjhe Hai Mafhoom (Live),Mehdi Hassan,/artist/mehdi-hassan,08:57,Urdu,06-10-2021,0.83,0.09,0.292,0.534,-8.564,0.08,128.033,1,8,0.062,4,41,9198680
Doli Kahar Liye Banno,Mala,/artist/mal-1,03:18,Urdu,09-09-2011,0.42,0.15,0.71,0.12,-13.176,0.0409,126.011,1,9,0.055,4,41,8778403
Balma Chori Chori,M-Kaleem,/artist/m-kaleem,02:21,Urdu,07-04-2002,0.66,0.836,0.982,0.689,-13.264,0.053,114.006,0,8,0.014,4,74,966211
Kaarey Badarwa Aaye,Habib Wali Muhammad,/artist/habib-wali-muhammad,05:13,Urdu,05-08-2017,0.22,0.98,0.68,0.66,-2.011,0.05,199.946,0,2,0.067,4,68,2909036
Chashm-E-Rasool-E-Pak,Mehdi Hassan,/artist/mehdi-hassan,06:59,Urdu,12-01-2021,0.91,0.763,0.187,0.488,-10.072,0.03,176.018,0,0,0.069,4,53,6046849
"Pagal Bewaqoof (from ""Ambar"")",A.Nayyar|Nayyara Noor,/artist/anayyar|/artist/nayyara-noor-1,04:14,Urdu,01-11-2011,0.35,0.51,0.98,0.53,-4.464,0.06,137.977,0,9,0.07,4,71,3902610
I Am In Love,Ali Abbas|Khalid Ghayur|Jamal Ghani,/artist/ali-abbas|/artist/khalid-ghayur|/artist/jamal-ghani,07:36,Urdu,12-06-2007,0.22,0.476,0.463,0.598,-7.67,0.02,130.007,1,1,0.0951,4,66,3582595
Dil Tera Leke Rehna,Sajjad Akram,/artist/sajjad-akram,04:08,Urdu,03-09-2017,0.86,0.46,0.89,0.69,-4.767,0.03,130.014,1,1,0.088,4,99,6860869
Chiragh-E-Dil Ki Lo,Rajab Ali,/artist/rajab-ali,07:11,Urdu,09-09-2022,0.63,0.073,0.224,0.197,-3.733,0.01,125.984,0,7,0.0313,4,35,3427480
Teri Ibtida Hai Na,Saeed Hashmi,/artist/saeed-hashmi,08:24,Urdu,03-04-2012,0.23,0.47,0.43,0.16,-4.628,0.002,129.908,0,10,0.005,4,97,8399723
Ya Shafi-ul-Wara,Muniba Shaikh,/artist/muniba-shaikh,04:32,Urdu,07-04-2014,0.93,0.715,0.654,0.385,-13.669,0.026,114.916,1,11,0.07,4,89,7601164
Ban Ke Dulhan Lehraongi,Zubaida Khanum,/artist/zubaida-khanum,03:16,Urdu,06-05-2019,0.04,0.71,0.48,0.19,-9.213,0.0125,144.917,1,1,0.08,4,78,9644115
Gulshan Ki Baharon,Musarrat Nazir,/artist/musarrat-nazir,06:53,Urdu,08-03-2022,0.37,0.348,0.547,0.803,-6.695,0.07,220.088,0,9,0.069,4,74,11070664
Yeh Sooraten Elahi,Abida Parveen,/artist/abida-parveen,07:32,Urdu,09-11-2005,0.2,0.33,0.64,0.34,-13.952,0.03,139.955,0,9,0.027,4,77,4431205
Hota Jo Shayer,Jupiters,/artist/jupiters,04:50,Urdu,09-03-2009,0.67,0.982,0.011,0.745,-6.931,0.09,125.978,1,0,0.01,4,76,10523198
Aankhon Ka Chain Hai,Arifa Siddiqi,/artist/arifa-siddiqi,04:03,Urdu,06-01-2014,0.04,0.05,0.18,0.49,-6.56,0.0668,175.955,0,10,0.08,4,31,8595175
Aaj Chaman Mein,tahira syed,/artist/tahira-syed,04:13,Urdu,10-04-2007,0.27,0.214,0.551,0.538,-2.261,0.07,160.002,1,4,0.0808,4,55,6205869
Sach Bol Mathe Diye,Tina Sani,/artist/tina-sani,05:33,Urdu,07-12-2013,0.83,0.15,0.78,0.94,-10.397,0.08,116.037,0,11,0.035,4,76,5495310
Hai Yeh Arzo Dilezar ki,Bukhshi Salamat Mubarak Ali,/artist/bukhshi-salamat-mubarak-ali,19:01,Urdu,08-03-2020,0.31,0.078,0.259,0.319,-6.413,0.05,145.004,1,3,0.099,4,45,4352324
Kis Dasht Ko Ja Niklen,Abida Parveen,/artist/abida-parveen,06:18,Urdu,12-12-2020,0.66,0.96,0.01,0.16,-8.968,0.081,149.862,0,4,0.009,4,38,4592736
Saheli Tera Bank Pan,M. Kaleem,/artist/m-kaleem-1,04:18,Urdu,04-08-2009,0.89,0.078,0.979,0.245,-2.076,0.04,183.9,1,2,0.083,4,86,10008332
Barva,Ustad Asad Ali Khan,/artist/ustad-asad-ali-khan,12:17,Urdu,08-01-2007,0.86,0.49,0.55,0.45,-7.471,0.0962,139.97,0,4,0.06,4,42,4086243
Bol Ri Gurya Bol,Nayyara Noor,/artist/nayyara-noor-1,04:34,Urdu,01-01-2017,0.43,0.058,0.911,0.718,-11.804,0.04,130.007,0,11,0.057,4,46,3144308
Kal Chaudhwin Ki,Abida Parveen,/artist/abida-parveen,07:28,Urdu,05-02-2014,0.48,0.13,0.29,0.69,-6.209,0.048,129.944,0,3,0.07,4,42,2607834
Kitne Din Se Chand,Habib Wali Muhammad,/artist/habib-wali-muhammad,04:00,Urdu,05-06-2021,0.79,0.406,0.109,0.186,-3.89,0.0722,120.004,0,3,0.037,4,59,6473583
Baras Baras Too Shadman,Afshaan|Arifa Siddiqi,/artist/afshaan|/artist/arifa-siddiqi,04:27,Urdu,04-07-2003,0.96,0.43,0.43,0.23,-12.599,0.0405,129.983,1,6,0.0712,4,41,2019267
Dard Sharminda,Nighat Akbar,/artist/nighat-akbar,03:40,Urdu,06-08-2001,0.1,0.619,0.387,0.891,-9.785,0.08,140.002,0,11,0.04,4,66,216782
Botal Khuli Hai,Munni Begum,/artist/munni-begum,07:51,Urdu,04-05-2015,0.7,0.18,0.85,0.89,-3.406,0.0831,123.956,1,7,0.0386,4,44,8202705
Tere Pyar Mein Ruswa (Live),Farida Khanum,/artist/farida-khanum,07:18,Urdu,01-10-2001,0.8,0.447,0.097,0.765,-13.356,0.06,219.944,1,5,0.03,4,87,6668712
Ho Sake To Jhoom Le,Mala,/artist/mal-1,03:26,Urdu,03-05-2003,0.01,0.06,0.12,0.99,-6.202,0.007,119.847,1,11,0.03,4,40,139364
Darbari,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,12:37,Urdu,05-01-2005,0.45,0.006,0.934,0.946,-12.808,0.0056,207.95,1,8,0.09,4,94,5864583
Aap Ko Do Ghari Fursat,Runa Laila,/artist/runa-laila,05:36,Urdu,09-11-2023,0.4,0.94,0.91,0.64,-9.461,0.01,199.982,1,7,0.09,4,63,8450748
Gar Talab Se Bhi,Khursheed Ahmed,/artist/khursheed-ahmed,08:33,Urdu,06-09-2005,0.25,0.328,0.757,0.544,-8.349,0.02,120.032,0,11,0.05,4,70,7829811
Mujhko Mauj-E-Nafas,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,04:29,Urdu,10-11-2014,0.46,0.07,0.62,0.66,-2.289,0.1,195.944,0,4,0.02,4,33,10736080
Beiman Chahoon Tujhe,Mehdi Hassan,/artist/mehdi-hassan,05:46,Urdu,07-12-2016,0.62,0.05,0.869,0.394,-12.549,0.064,129.996,0,10,0.0985,4,52,10441806
Na Kahin Se Door,Fareeda Syed,/artist/fareeda-syed,05:42,Urdu,10-09-2005,0.5,0.21,0.64,0.57,-12.401,0.03,140.874,1,1,0.0212,4,49,8658304
Hum Dono,Aamir Munawwar,/artist/aamir-munawwar,05:05,Urdu,07-06-2023,0.06,0.726,0.713,0.372,-7.123,0.058,220.152,0,9,0.036,4,38,7993130
Hari Bhari Faslon,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,05:03,Urdu,03-11-2012,0.59,0.07,0.08,0.7,-2.198,0.01,140.051,0,4,0.017,4,52,8840283
Ham Hi Main Thi (Live),Mehdi Hassan,/artist/mehdi-hassan,15:26,Urdu,09-02-2019,0.93,0.947,0.73,0.315,-9.398,0.01,120.034,0,4,0.07,4,58,10491275
Ik Mehal Tha,Runa Laila,/artist/runa-laila,05:33,Urdu,12-03-2014,0.37,0.4,0.11,0.78,-3.309,0.0916,120.027,0,4,0.06,4,28,9359232
Na Ja Pee Perdes Thumri Kafi,Safdar Hussain Khan,/artist/safdar-hussain-khan,11:14,Urdu,05-01-2018,0.28,0.856,0.823,0.323,-10.492,0.0555,134.998,0,9,0.013,4,100,6428329
Kali Mere Dil Ki,Saeed Hashmi,/artist/saeed-hashmi,05:50,Urdu,08-11-2000,0.5,0.62,0.05,0.27,-7.384,0.0044,150.038,1,8,0.0745,4,48,2904562
"Neend Nahin Ankhon (from""Mr.Ranjha"")",Mehnaz,/artist/mehnaz,03:47,Urdu,03-01-2019,0.88,0.797,0.246,0.382,-13.941,0.0469,217.804,0,3,0.0289,4,33,1034781
Tayyaba Ki Yaad Aai,Khursheed Ahmed,/artist/khursheed-ahmed,07:48,Urdu,12-01-2009,0.01,0.28,0.07,0.01,-12.908,0.09,135.021,1,9,0.0687,4,79,2165547
