song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood,spotify_id,spotify_url
Entha Pakkam,Malaysia Vasudevan,/artist/malaysia-vasudevan,0.0,Tamil,2009-05-02,0.04,0.82,0.876,0.04,-5.14,0.07,129.939,1,1,0.093,4,97,3260330,0,0,0,Energetic,5iwvwyq31SZOTbIWasE9iO,https://open.spotify.com/track/5iwvwyq31SZOTbIWasE9iO
Oru Moonam Pirai Paru,S. P. Balasubrahmanyam|Vani Jairam,/artist/s-p-balasubrahamanyam|/artist/vani-jayaram,0.0,Tamil,2009-05-03,0.85,0.829,0.874,0.679,-13.442,0.0235,179.291,1,1,0.0015,4,91,9543758,0,0,0,Happy,3nrCT9Cmv5KkEy9miNIRp0,https://open.spotify.com/track/3nrCT9Cmv5KkEy9miNIRp0
Oru Muttharatthil,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2009-05-05,0.63,0.45,0.34,0.4,-3.431,0.06,105.016,1,8,0.0532,4,76,3960266,0,0,0,Sad,3T3OvBzwyGCuL3CVbBeBEQ,https://open.spotify.com/track/3T3OvBzwyGCuL3CVbBeBEQ
Naan Pollathavan,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2009-05-06,0.22,0.354,0.899,0.993,-3.576,0.08,118.028,0,9,0.0337,4,68,3635176,0,0,0,Energetic,0NYh3vGvCBheYrgdDvrakT,https://open.spotify.com/track/0NYh3vGvCBheYrgdDvrakT
Neengal Athanai Perum,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2009-05-08,0.36,0.01,0.572,0.36,-2.044,0.0827,150.344,1,1,0.031,4,38,1064356,0,0,0,Energetic,7DZs0NYaPA0G0JkPoVao4p,https://open.spotify.com/track/7DZs0NYaPA0G0JkPoVao4p
Theduhindra,Ambili,/artist/ambili,0.0,Tamil,2009-05-09,0.99,0.285,0.759,0.361,-4.459,0.0475,172.33,1,1,0.0811,4,40,4887618,0,0,0,Energetic,7l0yCf8YepR9LeVDCCJGrp,https://open.spotify.com/track/7l0yCf8YepR9LeVDCCJGrp
Samayapuram Vazhpavale,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2009-05-11,0.13,0.61,0.253,0.4,-13.92,0.1,110.02,1,2,0.04,4,27,4943202,0,0,0,Sad,6saHb9AqsAmfahN9LAUL8I,https://open.spotify.com/track/6saHb9AqsAmfahN9LAUL8I
Kanniyila Sikkathaiya,Ilaiyaraaja,/artist/iiaiyaraaja,0.0,Tamil,2009-05-12,0.26,0.44,0.53,0.4,-4.143,0.053,149.973,1,1,0.0636,4,85,2610061,0,0,0,Sad,3sJ76mMME1wiZQIeL8W77T,https://open.spotify.com/track/3sJ76mMME1wiZQIeL8W77T
Naan Padithaen Kanjiyle,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2009-06-01,0.28,0.567,0.747,0.028,-2.963,0.09,126.185,0,9,0.0123,4,83,7733962,0,0,0,Energetic,4RPHpt3uwWSBpbz1jTuSJY,https://open.spotify.com/track/4RPHpt3uwWSBpbz1jTuSJY
Azhagiya Mithilai,P.B. Sreenivas|P. Susheela,/artist/pb-sreenivas|/artist/p-suseela-2,0.0,Tamil,2009-06-05,0.86,0.662,0.712,0.385,-7.755,0.018,160.07,1,8,0.03,4,39,6479702,0,0,0,Happy,6fZsFmacwQQMgizNM7D72k,https://open.spotify.com/track/6fZsFmacwQQMgizNM7D72k
Ullaththin Kadhavugal,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2009-06-09,0.66,0.93,0.074,0.4,-10.573,0.01,154.913,1,9,0.032,4,27,3225257,0,0,0,Sad,01QgmlWslMcBSYczUwN9Ki,https://open.spotify.com/track/01QgmlWslMcBSYczUwN9Ki
Penmani Ava Kanmani,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2009-07-01,0.96,0.35,0.371,0.5,-10.322,0.0434,159.954,1,8,0.075,4,79,4937486,0,0,0,Sad,7iL6Yfy87jZcijGusH9G5J,https://open.spotify.com/track/7iL6Yfy87jZcijGusH9G5J
Naalai Ulagai,K J Yesudas|M. S. Viswanathan,/artist/k-j-yesudas|/artist/m-s-viswanathan-2,0.0,Tamil,2009-07-05,0.93,0.408,0.905,0.432,-10.001,0.028,130.06,0,9,0.0658,4,44,11315281,0,0,0,Happy,6ZCmwIcIM7sLU0ZYBof8zi,https://open.spotify.com/track/6ZCmwIcIM7sLU0ZYBof8zi
Nenachen Nadanthathamma,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2009-07-09,0.01,0.22,0.758,0.8,-11.9,0.037,186.048,1,8,0.0344,4,34,5384174,0,0,0,Sad,0ue6oYah8UO5p19fCuXhou,https://open.spotify.com/track/0ue6oYah8UO5p19fCuXhou
Gangai Nadhi Oram Raman Nadanthan,K J Yesudas|Vani Jairam,/artist/k-j-yesudas|/artist/vani-jayaram,0.0,Tamil,2009-08-01,0.44,0.967,0.227,0.775,-9.669,0.095,191.872,1,2,0.0105,4,49,8243683,0,0,0,Sad,5nkCFPIEBgNF9uZiiVGinr,https://open.spotify.com/track/5nkCFPIEBgNF9uZiiVGinr
Karunai Magan,M. S. Viswanathan,/artist/m-s-viswanathan-2,0.0,Tamil,2009-08-02,0.39,0.1,0.766,0.931,-12.139,0.07,139.298,0,3,0.03,4,36,467092,0,0,0,Happy,7nrIxDuADPyA60WFQ5dG4e,https://open.spotify.com/track/7nrIxDuADPyA60WFQ5dG4e
Vandomayya Sabrikku,A.R. Ramani Ammal,/artist/ar-ramani-ammal-35,0.0,Tamil,2009-08-04,0.56,0.429,0.772,0.524,-6.162,0.0346,165.024,0,7,0.0436,4,35,9622891,0,0,0,Energetic,0gXEzWtFhL7pQ9viYdNaZS,https://open.spotify.com/track/0gXEzWtFhL7pQ9viYdNaZS
Idhu Oru Ponmaalai,Mohammed Rafi,/artist/mohammad-rafi,0.0,Tamil,2009-08-06,0.47,0.01,0.382,0.71,-5.851,0.059,160.068,1,2,0.03,4,25,2719365,0,0,0,Sad,1vwbytnyrADdNIrD2Rp3tR,https://open.spotify.com/track/1vwbytnyrADdNIrD2Rp3tR
Instrumental Tunes (Jigu Jiguchang Kannadi),Chandrabose,/artist/chandrabose,0.0,Tamil,2009-08-09,0.77,0.153,0.009,0.114,-6.163,0.0,128.031,0,10,0.013,4,78,6400441,0,0,0,Sad,5OUENyC4bdE1SC4llE653C,https://open.spotify.com/track/5OUENyC4bdE1SC4llE653C
Paththumalai Thiru,Sirkazhi Govindarajan|P. Susheela|M. S. Viswanathan|L.R. Eswari|T.M. Soundararajan|Bangalore A.R. Ramani Amma,/artist/sirkazhi-govindarajan|/artist/p-suseela-2|/artist/m-s-viswanathan-2|/artist/lr-eswari-2|/artist/tm-soundararajan|/artist/bangalore-ar-ramani-amma-1,0.0,Tamil,2009-08-10,0.75,0.469,0.771,0.663,-8.203,0.05,200.817,1,1,0.04,4,91,10720938,0,0,0,Happy,06hjyv3g92Hy2ESNvGsViH,https://open.spotify.com/track/06hjyv3g92Hy2ESNvGsViH
Nilave Ennidam,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Tamil,2009-09-01,0.59,0.77,0.83,0.41,-3.355,0.0218,196.043,0,3,0.0228,4,92,378824,0,0,0,Sad,0vmKSdxy8ERVu9arY8onBX,https://open.spotify.com/track/0vmKSdxy8ERVu9arY8onBX
Neenga Nenacha Nadakkatha,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2009-09-02,0.8,0.501,0.541,0.42,-11.123,0.0469,134.039,1,11,0.045,4,81,497627,0,0,0,Happy,4mRRjicQmfm5vjX9cB5mu6,https://open.spotify.com/track/4mRRjicQmfm5vjX9cB5mu6
Kannan Endhan,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2009-09-04,0.64,0.83,0.716,0.35,-7.436,0.0235,160.055,1,5,0.08,4,83,8214615,0,0,0,Happy,4h86SaSxuSsFtKWs9WCipU,https://open.spotify.com/track/4h86SaSxuSsFtKWs9WCipU
Chinna Chinna Kannanukku,P.B. Sreenivas,/artist/pb-sreenivas,0.0,Tamil,2009-09-04,0.84,0.75,0.08,0.84,-5.764,0.098,153.075,0,1,0.028,4,65,6486483,0,0,0,Sad,0Yse8ivgA7LnzYNJ8YOYrE,https://open.spotify.com/track/0Yse8ivgA7LnzYNJ8YOYrE
Kaliyaatha Kalviyum,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2009-09-06,0.52,0.87,0.144,0.3,-13.556,0.06,166.064,0,5,0.07,4,100,5240485,0,0,0,Sad,2IrWODbbwmYT9stXdShjvD,https://open.spotify.com/track/2IrWODbbwmYT9stXdShjvD
Thenuram Ragam - Ii,S. Janaki,/artist/s-janaki,0.0,Tamil,2009-09-09,0.59,0.88,0.488,0.8,-10.795,0.044,126.998,0,10,0.065,4,76,4147318,0,0,0,Happy,5bKP8nhBj1sdXxhItYXbSq,https://open.spotify.com/track/5bKP8nhBj1sdXxhItYXbSq
En Kanmani Pone Mangani,P. Jayachandran,/artist/p-jayachandran-1,0.0,Tamil,2009-09-11,0.5,0.529,0.767,0.075,-10.235,0.09,142.933,1,1,0.081,4,73,7587597,0,0,0,Happy,0nriAT2WSsBegmkROdcDzT,https://open.spotify.com/track/0nriAT2WSsBegmkROdcDzT
Vaanukku Thanthai,S. P. Balasubrahmanyam|L.R. Eswari,/artist/s-p-balasubrahamanyam|/artist/lr-eswari-2,0.0,Tamil,2009-10-01,0.32,0.21,0.799,0.0,-12.941,0.08,139.984,0,10,0.075,4,96,3333424,0,0,0,Happy,3qINv69hMlWjUnEI80bJ5C,https://open.spotify.com/track/3qINv69hMlWjUnEI80bJ5C
Kumarippennin,P Suhseela|T M S Selvakumar,/artist/p-suhseela|/artist/t-m-s-selvakumar,0.0,Tamil,2009-10-02,0.44,0.3,0.648,0.213,-13.444,0.08,158.062,1,9,0.093,4,73,8748363,0,0,0,Sad,7EMZSshbiiPkhR12fwOt0C,https://open.spotify.com/track/7EMZSshbiiPkhR12fwOt0C
Ithu Aanandham Vilaiyaadum Veedu,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2009-10-04,0.45,0.27,0.905,0.324,-6.555,0.05,122.626,0,2,0.03,4,66,4532923,0,0,0,Energetic,5IMULfGd24VWvjlE6AIpPg,https://open.spotify.com/track/5IMULfGd24VWvjlE6AIpPg
Irandu Kannam,K J Yesudas|P. Susheela,/artist/k-j-yesudas|/artist/p-suseela-2,0.0,Tamil,2009-10-05,0.77,0.407,0.977,0.177,-5.204,0.04,155.952,1,1,0.06,4,25,4366309,0,0,0,Energetic,3sktR4KXP6HMxw2oH6Cz8u,https://open.spotify.com/track/3sktR4KXP6HMxw2oH6Cz8u
Annai Madiyil,Uma Raman,/artist/uma-raman,0.0,Tamil,2009-10-09,0.49,0.74,0.109,0.7,-12.116,0.0416,134.724,1,10,0.02,4,66,9927802,0,0,0,Sad,1lh3ulqzR4wNfA4KikxfOD,https://open.spotify.com/track/1lh3ulqzR4wNfA4KikxfOD
Nilave Nee,M. S. Viswanathan|Jamuna,/artist/m-s-viswanathan-2|/artist/jamuna,0.0,Tamil,2009-10-11,0.81,0.205,0.587,0.819,-7.891,0.0348,114.957,1,7,0.026,4,57,2169374,0,0,0,Happy,4hFVI1x60w5G4piBzA634A,https://open.spotify.com/track/4hFVI1x60w5G4piBzA634A
Elanthapazham,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2009-11-02,0.5,0.954,0.046,0.678,-2.879,0.0231,120.148,0,5,0.0696,4,96,5005795,0,0,0,Sad,6egswk3AoOgS2B0kXf3QAE,https://open.spotify.com/track/6egswk3AoOgS2B0kXf3QAE
Muppathu Paisa,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2009-11-05,0.73,0.43,0.867,0.342,-6.544,0.0132,159.952,1,9,0.0668,4,77,5950162,0,0,0,Happy,7L6S0dV3WnT7ZOBDoOm0qH,https://open.spotify.com/track/7L6S0dV3WnT7ZOBDoOm0qH
Kunguma Pottu Kulunguthadi,S. Janaki|P. Susheela,/artist/s-janaki|/artist/p-suseela-2,0.0,Tamil,2009-11-07,0.07,0.36,0.596,0.6,-2.148,0.0243,155.938,1,11,0.089,4,43,8242523,0,0,0,Sad,2sfF4cVVhqfcqLz9p2g29W,https://open.spotify.com/track/2sfF4cVVhqfcqLz9p2g29W
Mangayaril Maharani,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Tamil,2009-11-12,0.62,0.416,0.47,0.009,-9.192,0.029,142.963,1,2,0.09,4,50,10540107,0,0,0,Sad,6PYUtZTRvlrGyK818quoQp,https://open.spotify.com/track/6PYUtZTRvlrGyK818quoQp
Ponaale,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2009-12-01,0.11,0.5,0.413,0.4,-8.889,0.082,157.97,0,8,0.05,4,37,7620900,0,0,0,Sad,2bLiC2RJWIeeHUn4kTJovU,https://open.spotify.com/track/2bLiC2RJWIeeHUn4kTJovU
Raghupathi Raagava,S. Balachander,/artist/s-balachander-1,0.0,Tamil,2009-12-03,0.08,0.887,0.805,0.287,-7.611,0.083,129.912,0,4,0.044,4,77,5719603,0,0,0,Happy,2Ue8T9vLdifX9Zl1aV4VEm,https://open.spotify.com/track/2Ue8T9vLdifX9Zl1aV4VEm
Vasam Sindum,Mano|Vani Jairam,/artist/mano|/artist/vani-jayaram,0.0,Tamil,2009-12-04,0.73,0.34,0.393,0.052,-10.79,0.0394,121.973,1,1,0.0845,4,60,2100451,0,0,0,Sad,6Xspio7P2zUKXgDtPMKUym,https://open.spotify.com/track/6Xspio7P2zUKXgDtPMKUym
Aaradhipom,Justin Prabhakaran,/artist/justin-prabhakaran,0.0,Tamil,2009-12-07,0.94,0.13,0.635,0.2,-7.577,0.08,193.408,1,1,0.051,4,52,4965935,0,0,0,Happy,1JArRx4WGG51COhl0b0s47,https://open.spotify.com/track/1JArRx4WGG51COhl0b0s47
Ore Kelvi,P.B. Sreenivas|P Suhseela,/artist/pb-sreenivas|/artist/p-suhseela,0.0,Tamil,2009-12-08,0.88,0.98,0.94,0.7,-13.353,0.1,144.168,0,3,0.075,4,40,7904445,0,0,0,Happy,6GWU92QOjtkXCa5ZwUTYYb,https://open.spotify.com/track/6GWU92QOjtkXCa5ZwUTYYb
Naattumakkale,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2009-12-11,0.35,0.34,0.547,0.4,-7.567,0.008,180.046,1,3,0.04,4,66,5437017,0,0,0,Sad,1Ui2JjxBcHaKS2BknbMdel,https://open.spotify.com/track/1Ui2JjxBcHaKS2BknbMdel
Ithu Oru Ponmalai,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2010-01-03,0.51,0.75,0.793,0.77,-7.485,0.0822,140.072,1,1,0.0365,4,79,3032756,0,0,0,Happy,0IDEPwYUZeoUvZeRzw1noD,https://open.spotify.com/track/0IDEPwYUZeoUvZeRzw1noD
Pon Malai,Leslie,/artist/leslie,0.0,Tamil,2010-01-04,0.15,0.213,0.823,0.959,-6.822,0.024,108.019,1,1,0.0469,4,34,44460,0,0,0,Sad,60yLaFyJyDCYincdoj3pV9,https://open.spotify.com/track/60yLaFyJyDCYincdoj3pV9
Anavan Padachan,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2010-01-07,0.95,0.27,0.455,0.09,-4.272,0.045,119.992,1,0,0.0048,4,42,6733699,0,0,0,Sad,3KC9P9uHwLLJpcRC4z9GEX,https://open.spotify.com/track/3KC9P9uHwLLJpcRC4z9GEX
Aymbathilum,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2010-01-09,0.57,0.202,0.262,0.92,-3.889,0.0333,157.672,1,6,0.0807,4,54,4139546,0,0,0,Sad,6zj2GvmNx7IB74qgg98RCP,https://open.spotify.com/track/6zj2GvmNx7IB74qgg98RCP
Thiyaga Radha,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2010-01-11,0.87,0.117,0.383,0.531,-12.78,0.0574,166.976,1,1,0.06,4,50,6423851,0,0,0,Sad,30bBelD4jZTiFIsgC58I4j,https://open.spotify.com/track/30bBelD4jZTiFIsgC58I4j
Unnai Nambi,P. Susheela,/artist/p-suseela-2,0.0,Tamil,2010-01-12,0.57,0.155,0.803,0.386,-7.671,0.07,192.013,0,7,0.058,4,88,131331,0,0,0,Happy,2UF81vqR9rAikpvLwl72cM,https://open.spotify.com/track/2UF81vqR9rAikpvLwl72cM
Madurakaara,Malaysia Vasudevan|SAILJA,/artist/malaysia-vasudevan|/artist/sailja,0.0,Tamil,2010-02-02,0.51,0.37,0.573,0.8,-8.589,0.074,206.162,1,0,0.038,4,53,6354705,0,0,0,Sad,1vPCYSxR27hfWwD6FQtWIm,https://open.spotify.com/track/1vPCYSxR27hfWwD6FQtWIm
Nerungi Nerungi,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2010-02-04,0.49,0.66,0.6,0.7,-5.542,0.01,103.998,1,0,0.001,4,39,3313519,0,0,0,Sad,6pKwSrgev0Tyuwyuqu4Hh5,https://open.spotify.com/track/6pKwSrgev0Tyuwyuqu4Hh5
Engum Niraindho,K J Yesudas|S. Janaki,/artist/k-j-yesudas|/artist/s-janaki,0.0,Tamil,2010-02-09,0.78,0.668,0.595,0.035,-7.999,0.1,139.999,0,4,0.0888,4,86,3996357,0,0,0,Happy,6xTVd08ugCi1FwS5ufe0zj,https://open.spotify.com/track/6xTVd08ugCi1FwS5ufe0zj
Moondru Ezhuthil Enn,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2010-02-11,0.21,0.27,0.118,0.4,-9.11,0.0588,171.842,1,0,0.048,4,48,9078551,0,0,0,Sad,1m2vO7c3TrxERllpcRe0kn,https://open.spotify.com/track/1m2vO7c3TrxERllpcRe0kn
Malargale Itho Itho,S. P. Balasubrahmanyam|S. P. Sailaja,/artist/s-p-balasubrahamanyam|/artist/s-p-sailaja-2,0.0,Tamil,2010-03-01,0.87,0.22,0.922,0.623,-4.947,0.097,164.98,1,1,0.02,4,70,10055874,0,0,0,Energetic,18xujmZ1ZbMMyBb1gouxC1,https://open.spotify.com/track/18xujmZ1ZbMMyBb1gouxC1
Vahi Vahi Yendru,K.B. Sundarambal,/artist/kb-sundarambal,0.0,Tamil,2010-03-02,0.32,0.047,0.348,0.498,-10.78,0.0679,126.769,0,10,0.0538,4,56,11134708,0,0,0,Sad,2CQJcnC0XCRFcxKJNgLZmo,https://open.spotify.com/track/2CQJcnC0XCRFcxKJNgLZmo
Ennamma Singaara,P. Susheela|T.M. Soundararajan,/artist/p-suseela-2|/artist/tm-soundararajan,0.0,Tamil,2010-03-04,0.54,0.43,0.627,0.5,-13.255,0.04,149.042,1,11,0.052,4,86,471639,0,0,0,Sad,62EMeQ3bANGZQEVQixJUHo,https://open.spotify.com/track/62EMeQ3bANGZQEVQixJUHo
Kalyanaraman,S. Janaki|S. P. Balasubrahmanyam,/artist/s-janaki|/artist/s-p-balasubrahamanyam,0.0,Tamil,2010-03-06,0.33,0.21,0.381,0.6,-9.563,0.078,120.011,0,10,0.031,4,64,6668718,0,0,0,Sad,4y4Xo0I8pbFMmUJETJ9TRX,https://open.spotify.com/track/4y4Xo0I8pbFMmUJETJ9TRX
Welcome,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2010-03-07,0.9,0.02,0.926,0.8,-6.385,0.08,119.971,0,1,0.057,4,58,9786881,0,0,0,Happy,2OPUUWVLT4Y0NJBfNVWyd3,https://open.spotify.com/track/2OPUUWVLT4Y0NJBfNVWyd3
Nalanthaanaa With Nadeswaram,Nadaswaram|P Suhseela,/artist/nadaswaram|/artist/p-suhseela,0.0,Tamil,2010-03-07,0.95,0.125,0.793,0.491,-7.345,0.046,125.013,0,4,0.078,4,57,2313619,0,0,0,Happy,4Py0B9mu1OshvWB6Qi9hET,https://open.spotify.com/track/4Py0B9mu1OshvWB6Qi9hET
Muruga Unakku,Soolamangalam Sisters,/artist/soolamangalam-sisters,0.0,Tamil,2010-03-08,0.17,0.788,0.877,0.634,-8.474,0.01,187.214,0,9,0.08,4,34,2907492,0,0,0,Sad,5T4I5c4ldNvaVwbq2PTmv7,https://open.spotify.com/track/5T4I5c4ldNvaVwbq2PTmv7
Kangal Irandum,P. Susheela|G. Rajasekar,/artist/p-suseela-2|/artist/g-rajasekar-1,0.0,Tamil,2010-03-12,0.12,0.856,0.088,0.484,-5.228,0.0575,200.01,1,7,0.09,4,71,1479164,0,0,0,Sad,6TIAYKiGALe4fmc6DP2SLy,https://open.spotify.com/track/6TIAYKiGALe4fmc6DP2SLy
Abhisheka,S. P. Balasubrahmanyam,/artist/s-p-balasubrahamanyam,0.0,Tamil,2010-04-02,0.71,0.57,0.069,0.7,-6.787,0.08,120.055,1,8,0.0154,4,59,456431,0,0,0,Sad,3LOG9cChz9lpq7AfYNpEer,https://open.spotify.com/track/3LOG9cChz9lpq7AfYNpEer
Annai Anbilum Vilai,Sister Sarah Navaroji,/artist/sister-sarah-navaroji,0.0,Tamil,2010-04-02,0.29,0.905,0.593,0.328,-10.782,0.06,110.043,1,1,0.0926,4,93,1007000,0,0,0,Sad,69LWchOYAlZUbxnxdDDJtm,https://open.spotify.com/track/69LWchOYAlZUbxnxdDDJtm
Solladi Abhirami,T M S Selvakumar,/artist/t-m-s-selvakumar,0.0,Tamil,2010-04-03,0.68,0.684,0.346,0.62,-5.014,0.0545,159.942,1,2,0.066,4,55,454801,0,0,0,Sad,6zj2GvmNx7IB74qgg98RCP,https://open.spotify.com/track/6zj2GvmNx7IB74qgg98RCP
Thalelo Thalelo,Mallika Duraipandian,/artist/mallika-duraipandian,0.0,Tamil,2010-04-04,0.17,0.638,0.247,0.714,-9.646,0.03,127.991,0,0,0.04,4,97,6447736,0,0,0,Sad,4gfrGNDJ4E0Izp4QYlzpx1,https://open.spotify.com/track/4gfrGNDJ4E0Izp4QYlzpx1
Vetriyai Naalai,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2010-04-07,0.89,0.178,0.943,0.883,-2.766,0.058,110.065,1,7,0.058,4,66,5387251,0,0,0,Happy,3lBKjtnTLhEXsWBC9dbZM1,https://open.spotify.com/track/3lBKjtnTLhEXsWBC9dbZM1
Anbe Chinthamani,S. Janaki|Malaysia Vasudevan,/artist/s-janaki|/artist/malaysia-vasudevan,0.0,Tamil,2010-04-09,0.32,0.82,0.089,0.4,-4.031,0.0478,115.056,1,8,0.05,4,68,6504640,0,0,0,Sad,0wTwli5q9Pn77N599VMA6A,https://open.spotify.com/track/0wTwli5q9Pn77N599VMA6A
Kalyanam Paaru,S. P. Sailaja,/artist/s-p-sailaja-2,0.0,Tamil,2010-04-11,0.89,0.941,0.957,0.222,-2.426,0.094,104.978,1,1,0.099,4,83,3452410,0,0,0,Energetic,2ayGppAj8w2vW38QS6Ige8,https://open.spotify.com/track/2ayGppAj8w2vW38QS6Ige8
Pudhiyadhor Ulagam Seivom,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2010-05-02,0.93,0.687,0.044,0.301,-11.687,0.018,141.157,1,1,0.08,4,42,1847910,0,0,0,Sad,484PpROJIVA3LRtVz34UcX,https://open.spotify.com/track/484PpROJIVA3LRtVz34UcX
Eve Of Kurukshetra,M. S. Viswanathan,/artist/m-s-viswanathan-2,0.0,Tamil,2010-05-04,0.44,0.74,0.076,0.3,-5.914,0.07,179.945,1,7,0.1,4,70,361131,0,0,0,Sad,4r1w1nIwvDXIJu0NQ1rnCt,https://open.spotify.com/track/4r1w1nIwvDXIJu0NQ1rnCt
Theril Yeri Aaadum,L.R. Eswari,/artist/lr-eswari-2,0.0,Tamil,2010-05-06,0.87,0.63,0.742,0.2,-11.324,0.069,139.959,0,6,0.081,4,54,412233,0,0,0,Happy,4kk2KaWLtdu5KuXGYwV0w1,https://open.spotify.com/track/4kk2KaWLtdu5KuXGYwV0w1
Kaaviri Nagarinil,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2010-05-07,0.06,0.241,0.039,0.687,-5.585,0.06,139.955,0,5,0.09,4,50,5167504,0,0,0,Sad,44FdSudu1Hlgt6RxMKqPB8,https://open.spotify.com/track/44FdSudu1Hlgt6RxMKqPB8
Chinnavalai,T.M. Soundararajan|P. Susheela,/artist/tm-soundararajan|/artist/p-suseela-2,0.0,Tamil,2010-05-10,0.3,0.12,0.548,0.0,-12.236,0.033,173.964,0,0,0.006,4,91,6890436,0,0,0,Sad,0IsWmnIQuQYSkrgOmPxVBi,https://open.spotify.com/track/0IsWmnIQuQYSkrgOmPxVBi
Vaanaththai,S. P. Balasubrahmanyam|P. Susheela,/artist/s-p-balasubrahamanyam|/artist/p-suseela-2,0.0,Tamil,2010-06-01,0.69,0.418,0.679,0.412,-12.247,0.0028,113.974,1,2,0.06,4,65,1429803,0,0,0,Happy,0oVqEvHL9TF9K5gs0IL0Yq,https://open.spotify.com/track/0oVqEvHL9TF9K5gs0IL0Yq
Engey Nimmathi,T.M. Soundararajan,/artist/tm-soundararajan,0.0,Tamil,2010-06-03,0.28,0.512,0.903,0.075,-5.954,0.05,175.906,1,7,0.086,4,33,10002996,0,0,0,Energetic,49DKPYVo5cBnBgEzoGSLSM,https://open.spotify.com/track/49DKPYVo5cBnBgEzoGSLSM
Pournami,V. Sreepathy,/artist/v-sreepathy-2,0.0,Tamil,2010-06-04,0.69,0.314,0.471,0.939,-11.553,0.04,175.106,1,10,0.06,4,36,6871518,0,0,0,Sad,2ctFNPe7IztxUfggtijX85,https://open.spotify.com/track/2ctFNPe7IztxUfggtijX85
Parithraanaaya,Sirkazhi Govindarajan,/artist/sirkazhi-govindarajan,0.0,Tamil,2010-06-05,0.85,0.2,0.124,0.73,-5.787,0.08,139.983,0,1,0.0588,4,68,8164573,0,0,0,Sad,3NOQzTv0GtW3sFk8NjXob6,https://open.spotify.com/track/3NOQzTv0GtW3sFk8NjXob6
Aalanaalum Aalu,Malaysia Vasudevan|Chorus,/artist/malaysia-vasudevan|/artist/chorus,0.0,Tamil,2010-06-06,0.83,0.02,0.326,0.1,-10.897,0.0462,144.939,0,11,0.0412,4,44,8906178,0,0,0,Sad,50bxa1GKIhNkp0JNqXAEVw,https://open.spotify.com/track/50bxa1GKIhNkp0JNqXAEVw
Oru Marathil,M.S. Rajeswari|T.M. Soundararajan,/artist/ms-rajeswari|/artist/tm-soundararajan,0.0,Tamil,2010-06-07,0.73,0.52,0.32,0.6,-12.925,0.0686,151.997,0,11,0.09,4,57,9374777,0,0,0,Sad,5bELEVpVskXEBBh1JLWZWx,https://open.spotify.com/track/5bELEVpVskXEBBh1JLWZWx
Pollathaavan,Vani Jairam,/artist/vani-jayaram,0.0,Tamil,2010-06-08,0.58,0.705,0.475,0.273,-4.755,0.0887,130.017,1,9,0.0211,4,55,9692113,0,0,0,Sad,4yIpCeYD8ZzGQo5qZMNeO8,https://open.spotify.com/track/4yIpCeYD8ZzGQo5qZMNeO8
