song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,Valence,time_signature,popularity,Stream,instrumentalness,liveliness,valence,predicted_mood
Dil Ko Har Waqt Tasalli Ka,Satish Babbar,/artist/satish-babbar,0.0,Urdu,2016-10-07,0.58,0.805,0.146,0.277,-7.878,0.075,168.112,0,10,0.019,4,26,8793300,0,0,0,Sad
Abhi Kaliyon Mein Chatak,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,0.0,Urdu,2016-10-09,0.2,0.41,0.8,0.84,-12.471,0.024,190.048,1,11,0.06,4,66,8837957,0,0,0,Sad
Pyasa Hai Mera Dil Pyar Sikha De,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2016-10-11,0.58,0.59,0.8,0.06,-12.622,0.0299,155.93,0,5,0.0282,4,37,618212,0,0,0,Happy
Ab Ke Hum Bichhre (Live),Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2016-10-11,0.34,0.47,0.6,0.06,-10.463,0.0766,184.87,0,11,0.08,4,38,2864405,0,0,0,Sad
Bohat Kathan Hai,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,0.0,Urdu,2016-11-01,0.19,0.511,0.642,0.824,-7.798,0.06,169.44,1,1,0.0734,4,61,3592625,0,0,0,Sad
Manzilen Shauq-o-Deedar Ki,Taranum Naz,/artist/taranum-naz,0.0,Urdu,2016-11-02,0.49,0.97,0.0,0.6,-12.747,0.0409,180.194,1,1,0.077,4,61,6440239,0,0,0,Sad
Ajnabi,Ali Haider,/artist/ali-haider,0.0,Urdu,2016-11-02,0.41,0.156,0.549,0.5,-7.11,0.03,190.022,1,10,0.084,4,36,6478906,0,0,0,Sad
Sall-E-Ala Muhammad,Mehdi Hassan|Others,/artist/mehdi-hassan|/artist/others,0.0,Urdu,2016-11-03,0.82,0.5,0.0,0.48,-13.493,0.0511,142.025,0,5,0.0788,4,87,10866316,0,0,0,Sad
Nargasi Ankh Dore Gulabi,Alif Din Pathan,/artist/alif-din-pathan,0.0,Urdu,2016-11-09,0.64,0.14,0.1,0.17,-12.957,0.09,139.918,0,10,0.04,4,44,8226763,0,0,0,Sad
Tum Kitni Khoobsurat Ho,Gaurav Chopra,/artist/gaurav-chopra-3,0.0,Urdu,2016-11-09,0.97,0.27,0.5,0.69,-13.812,0.0672,162.023,1,1,0.0519,4,91,9465333,0,0,0,Sad
Jaanewale Qaza Se Darte Hain,Shankar Dasgupta,/artist/shankar-dasgupta,0.0,Urdu,2016-11-09,0.76,0.475,0.329,0.509,-6.051,0.0035,114.993,0,1,0.0889,4,28,2126734,0,0,0,Sad
Tore Naina Rasile Katile Haye Ram,Manna Dey,/artist/manna-dey,0.0,Urdu,2016-11-11,0.71,0.032,0.046,0.869,-8.239,0.01,119.93,1,7,0.02,4,31,7110001,0,0,0,Sad
Arey Mey Ghsaro,Malika Pukhraj,/artist/malika-pukhraj,0.0,Urdu,2016-11-12,0.66,0.29,0.9,0.21,-8.989,0.07,123.005,1,1,0.02,4,40,7371661,0,0,0,Energetic
Na Karta Shikayat,Shankar Dasgupta,/artist/shankar-dasgupta,0.0,Urdu,2016-12-01,0.38,0.128,0.36,0.656,-9.719,0.03,113.986,0,2,0.09,4,57,6077061,0,0,0,Sad
Mohe Kaisa Jobanwa,Zubaida Khanum,/artist/zubaida-khanum,0.0,Urdu,2016-12-01,0.59,0.39,0.3,0.83,-5.982,0.038,112.007,1,11,0.04,4,30,1413449,0,0,0,Sad
Shayad Aa Jayega Saqi Ko,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Urdu,2016-12-01,0.96,0.435,0.939,0.986,-7.391,0.03,157.231,1,1,0.0199,4,54,4747758,0,0,0,Energetic
Dil Men Utarte,Muniba Shaikh,/artist/muniba-shaikh,0.0,Urdu,2016-12-02,0.87,0.37,0.1,0.21,-10.013,0.055,135.039,1,8,0.0269,4,31,577296,0,0,0,Sad
Naye Mausam,Tina Sani,/artist/tina-sani,0.0,Urdu,2016-12-02,0.79,0.91,0.9,0.5,-12.659,0.0331,162.998,0,11,0.009,4,49,5052559,0,0,0,Happy
Men Puttar Pakistan Da,Anwar Rafi|Samina,/artist/anwar-rafi|/artist/samina,0.0,Urdu,2016-12-04,0.5,0.91,0.7,0.0,-13.545,0.012,142.006,1,2,0.016,4,93,1134614,0,0,0,Sad
Kisko Maloom Hai Who Raat,Jani Babu Qawwal,/artist/jani-babu-qawwal,0.0,Urdu,2016-12-05,0.26,0.77,0.9,0.83,-13.018,0.07,174.994,0,2,0.05,4,83,9830319,0,0,0,Happy
Deskar - Teen Taal,Ustad Chote Ghulam Ali Khan,/artist/ustad-chote-ghulam-ali-khan,0.0,Urdu,2016-12-06,0.04,0.899,0.892,0.705,-3.394,0.0894,150.344,1,8,0.0926,4,73,8011818,0,0,0,Energetic
Apne Khwabon Ko Teri Ankh Mein Jalta Dekhoon,Ghanshyam Vaswani,/artist/ghanshyam-vaswani,0.0,Urdu,2016-12-06,0.94,0.43,0.6,0.14,-7.441,0.0289,179.954,0,3,0.0533,4,40,1644427,0,0,0,Sad
Tham Tham Kar,Runa Laila,/artist/runa-laila,0.0,Urdu,2016-12-07,0.87,0.46,0.7,0.54,-7.723,0.01,140.033,0,5,0.03,4,90,7786910,0,0,0,Happy
Yeh Baargah - E - Khwaja,Aziz Ahmed Warsi,/artist/aziz-ahmed-warsi,0.0,Urdu,2016-12-07,0.74,0.911,0.291,0.917,-7.696,0.05,179.904,0,11,0.009,4,65,152546,0,0,0,Sad
Wasaf Rukh Unka Kya,Mohd Saddiq Ismail,/artist/mohd-saddiq-ismail,0.0,Urdu,2016-12-07,0.18,0.363,0.718,0.985,-2.367,0.04,155.089,1,9,0.0903,4,38,835917,0,0,0,Energetic
"Hum Na Tarsen Kabhi (from ""Intikhab"")",Ghulam Abbas,/artist/ghulam-abbas-1,0.0,Urdu,2016-12-09,0.99,0.678,0.14,0.126,-2.702,0.0,149.887,0,7,0.0159,4,34,3459401,0,0,0,Sad
Voh Eik Din Bhi,Asad Amanat Ali Khan,/artist/asad-amanat-ali-khan,0.0,Urdu,2016-12-10,0.57,0.61,0.9,0.57,-5.18,0.0712,149.018,0,0,0.01,4,86,7559949,0,0,0,Energetic
Chun Liya Main Ne,Tarannum Naz,/artist/tarannum-naz,0.0,Urdu,2016-12-10,0.05,0.67,0.1,0.32,-8.557,0.074,137.974,1,2,0.03,4,55,1045636,0,0,0,Sad
Chand Sitaron,Asad Amanat Ali,/artist/asad-amanat-ali,0.0,Urdu,2016-12-12,0.75,0.29,0.5,0.37,-9.927,0.092,120.024,1,11,0.01,4,91,9933683,0,0,0,Happy
Bol Ri Gurya Bol,Nayyara Noor,/artist/nayyara-noor-1,0.0,Urdu,2017-01-01,0.43,0.058,0.911,0.718,-11.804,0.04,130.007,0,11,0.057,4,46,3144308,0,0,0,Energetic
Hijr Ki Teera Wo Taar,M. Kaleem,/artist/m-kaleem-1,0.0,Urdu,2017-01-01,0.41,0.328,0.03,0.314,-12.304,0.049,113.007,1,7,0.04,4,100,4930222,0,0,0,Sad
"Data Mere Jholi Bhar (From ""Mojeza"")",Masood Rana|Salim Raza,/artist/masood-rana|/artist/salim-raza,0.0,Urdu,2017-01-03,0.97,0.169,0.033,0.032,-5.996,0.06,117.952,1,11,0.08,4,82,1994697,0,0,0,Sad
Yeh Na Thi Hamari Qismat,Amanat Ali Khan,/artist/amanat-ali-khan,0.0,Urdu,2017-01-07,0.61,0.77,0.9,0.21,-3.744,0.03,152.141,0,9,0.0509,4,30,5756418,0,0,0,Energetic
Mast Baharon Ka Main Aashiq,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2017-01-08,0.14,0.684,0.164,0.823,-5.387,0.1,133.941,0,10,0.02,4,46,4567762,0,0,0,Sad
Unke Dekhe Se,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Urdu,2017-01-10,0.82,0.24,0.487,0.175,-8.936,0.0431,137.034,1,5,0.722,4,47,882413,0,0,0,Happy
Haqiqat Men Woh,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2017-02-01,0.36,0.04,0.34,0.804,-9.236,0.094,180.078,0,11,0.094,4,81,8929179,0,0,0,Sad
Mere Ache Rusool (Peace Be Upon Him),Muzaffar  Warsi,/artist/muzaffar-warsi-1,0.0,Urdu,2017-02-01,0.77,0.505,0.87,0.156,-5.134,0.01,138.906,0,7,0.07,4,70,437381,0,0,0,Happy
Aese Chup Hain,Runa Laila,/artist/runa-laila,0.0,Urdu,2017-02-02,0.06,0.18,0.7,0.97,-3.642,0.09,124.057,1,9,0.0185,4,54,5449435,0,0,0,Energetic
Raag Sagar On Sarangi,Ustad Bundo Khan,/artist/ustad-bundo-khan,0.0,Urdu,2017-02-02,0.65,0.925,0.47,0.034,-2.156,0.09,141.961,1,0,0.078,4,97,9742676,0,0,0,Sad
Tum Se Ulfat Ke,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2017-02-02,0.55,0.23,0.7,0.27,-9.432,0.09,150.008,1,1,0.02,4,39,235462,0,0,0,Energetic
Tujhse Mile Hain Nain,Gul Bahar Bano,/artist/gul-bahar-bano,0.0,Urdu,2017-02-02,0.99,0.87,0.1,0.68,-6.537,0.09,179.938,0,10,0.019,4,29,6271963,0,0,0,Sad
Musafir Mochh Re Ankhijal,Feroza Begum,/artist/feroza-begum,0.0,Urdu,2017-02-02,0.51,0.21,0.4,0.12,-8.398,0.0271,160.143,0,11,0.044,4,97,8496622,0,0,0,Sad
Aaja Pardesiya Dil,Musarrat Nazir,/artist/musarrat-nazir,0.0,Urdu,2017-02-04,0.89,0.54,0.6,0.01,-6.838,0.0339,190.044,1,7,0.03,4,35,1683527,0,0,0,Happy
Deskar,Ustad Chote Ghulam Ali Khan,/artist/ustad-chote-ghulam-ali-khan,0.0,Urdu,2017-02-04,0.13,0.109,0.02,0.461,-11.691,0.0901,122.96,0,7,0.09,4,26,626930,0,0,0,Sad
Heer,Muhammad Iqbal,/artist/muhammad-iqbal,0.0,Urdu,2017-02-05,0.08,0.41,0.9,0.7,-7.818,0.084,148.02,0,5,0.07,4,32,7677541,0,0,0,Energetic
Zuban Pe Mohd Ka Naam,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2017-02-05,0.84,0.548,0.86,0.344,-6.301,0.08,119.86,1,9,0.0975,4,93,8060946,0,0,0,Happy
"Main Hoti Ek Morni (from""Barsaat"")",Mehnaz,/artist/mehnaz,0.0,Urdu,2017-02-06,0.23,0.121,0.041,0.666,-7.589,0.032,139.888,1,0,0.0,4,65,3822402,0,0,0,Sad
Baithe Baithe Bazm Mein,M. Kaleem,/artist/m-kaleem-1,0.0,Urdu,2017-02-10,0.6,0.57,0.2,1.0,-7.813,0.0249,120.055,1,7,0.053,4,64,9980804,0,0,0,Sad
Ni Main Masalat Pachani,Akhtar Ali|Zakir Ali Khan,/artist/akhtar-ali|/artist/zakir-ali-khan,0.0,Urdu,2017-02-10,0.43,0.45,0.6,0.97,-4.029,0.08,110.181,0,6,0.014,4,70,3162508,0,0,0,Sad
Tanha They Kaise,Mohammad Ali Shyhaki,/artist/mohammad-ali-shyhaki-1,0.0,Urdu,2017-02-11,0.02,0.051,0.96,0.899,-10.364,0.02,139.922,1,6,0.09,4,42,5143107,0,0,0,Sad
Unka Ishara,Nayyara Noor,/artist/nayyara-noor-1,0.0,Urdu,2017-02-11,0.19,0.2,0.6,0.47,-3.168,0.051,179.976,1,8,0.0302,4,81,8901274,0,0,0,Sad
Alaiya Bilawal,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,0.0,Urdu,2017-03-02,0.2,0.296,0.701,0.937,-5.703,0.04,124.973,0,6,0.06,4,51,1693847,0,0,0,Energetic
Yeh Tera Ghar Yeh Mera Ghar,Jagjit Singh|Chitra Singh,/artist/jagjeet-singh-1|/artist/chitra-singh,0.0,Urdu,2017-03-03,0.79,0.839,0.855,0.654,-2.156,0.07,199.942,0,10,0.0072,4,52,225325,0,0,0,Energetic
"What Can I Do (from ""Zindagi Ya Maut"")",Mehnaz,/artist/mehnaz,0.0,Urdu,2017-03-03,0.05,0.62,0.2,0.42,-9.315,0.0122,159.968,1,8,0.0615,4,88,5025055,0,0,0,Sad
Eibriya Ko Pyar Hai Madine Ke Habib Se,Mubarak Begum,/artist/mubarak-begum,0.0,Urdu,2017-03-04,0.07,0.229,0.242,0.123,-11.31,0.011,191.81,1,8,0.0031,4,56,11044470,0,0,0,Sad
Ajab Hai Kaif,Saeed Hashmi,/artist/saeed-hashmi,0.0,Urdu,2017-03-06,0.02,0.26,0.3,0.5,-11.995,0.0495,166.98,1,9,0.0804,4,35,9731357,0,0,0,Sad
Hameer,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,0.0,Urdu,2017-03-07,0.84,1.0,0.82,0.66,-5.242,0.0095,123.986,0,1,0.0188,4,88,10746793,0,0,0,Happy
"Marsiya Shahadat Hazrat Abbas Alamdar, Pt. 1",Noor Jehan,/artist/noor-jehan,0.0,Urdu,2017-03-08,0.47,0.477,0.755,0.312,-4.015,0.08,160.09,1,1,0.047,4,60,8063417,0,0,0,Energetic
Mere Jeete Ji Jahan,Maqsood Ahmed Niazi,/artist/maqsood-ahmed-niazi,0.0,Urdu,2017-03-08,0.87,0.19,0.1,0.79,-4.387,0.0748,110.992,1,6,0.0994,4,48,9439317,0,0,0,Sad
Dekh Tera Kya Rang,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2017-03-08,0.17,0.97,0.7,0.47,-8.241,0.04,145.035,0,0,0.062,4,86,9241348,0,0,0,Energetic
Raag Zilla On Flute,Sadiq Ali,/artist/sadiq-ali,0.0,Urdu,2017-03-09,0.0,0.34,0.8,0.56,-6.767,0.059,215.988,0,7,0.072,4,53,11227321,0,0,0,Energetic
Dil Tera Leke Rehna,Sajjad Akram,/artist/sajjad-akram,0.0,Urdu,2017-03-09,0.86,0.46,0.89,0.69,-4.767,0.03,130.014,1,1,0.088,4,99,6860869,0,0,0,Happy
Be Iradah Nazar Un Se,Jagjit Singh|Chitra Singh,/artist/jagjeet-singh-1|/artist/chitra-singh,0.0,Urdu,2017-03-12,0.58,0.702,0.022,0.681,-10.113,0.06,167.82,0,0,0.01,4,64,9479470,0,0,0,Sad
Chale Hain Kaba E Addus Ko Haji,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2017-04-01,0.33,0.38,0.2,0.84,-5.494,0.012,139.987,0,6,0.0716,4,55,7425148,0,0,0,Sad
Tera Mera Wada,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2017-04-01,0.48,0.513,0.7,0.488,-4.089,0.075,185.02,1,7,0.0924,4,92,1777258,0,0,0,Energetic
Aa-Jan-E-Wafaa (Live),maqbool ahmed sabri,/artist/maqbool-ahmed-sabri,0.0,Urdu,2017-04-02,0.32,0.004,0.094,0.018,-8.554,0.03,154.988,1,2,0.02,4,40,1015453,0,0,0,Sad
Ae Ishq Hamen Itna To Bata,Munni Begum,/artist/munni-begum,0.0,Urdu,2017-04-03,0.66,0.87,0.6,0.39,-5.823,0.05,142.966,1,0,0.084,4,80,5137185,0,0,0,Happy
Kabse Hoon Kya Bataon,Jagjit Singh,/artist/jagjeet-singh-1,0.0,Urdu,2017-04-04,0.37,0.313,0.279,0.452,-5.014,0.05,125.013,1,5,0.1,4,69,7245682,0,0,0,Sad
Naraini - Teen Taal,Ustad Fateh Ali Khan,/artist/ustad-fateh-ali-khan,0.0,Urdu,2017-04-04,0.49,0.284,0.814,0.473,-11.091,0.05,139.934,0,5,0.087,4,80,5022645,0,0,0,Happy
Gori Ghoonghat Mein Sharmae,M. Kaleem,/artist/m-kaleem-1,0.0,Urdu,2017-04-07,0.12,0.606,0.958,0.937,-6.363,0.098,151.97,1,7,0.0042,4,34,8225039,0,0,0,Energetic
Puria Kalyan,Ustad Hamid Ali Khan|Ustad Fateh Ali Khan,/artist/ustad-hamid-ali-khan|/artist/ustad-fateh-ali-khan,0.0,Urdu,2017-04-11,0.92,0.06,0.6,0.59,-8.385,0.061,133.091,0,10,0.002,4,26,6566275,0,0,0,Happy
Sureh-E-Rehman,Qari Obaid-Ur-Rehman,/artist/qari-obaid-ur-rehman,0.0,Urdu,2017-05-01,0.58,0.122,0.36,0.882,-9.913,0.04,208.096,1,9,0.0885,4,97,6716296,0,0,0,Sad
Duniya Bhar Ke Gham,tahira syed,/artist/tahira-syed,0.0,Urdu,2017-05-02,0.4,0.76,0.7,0.08,-6.361,0.028,113.3,0,0,0.091,4,93,11124058,0,0,0,Sad
Kabhi Aey Haqiqate Muntazar,Sabri Brothers,/artist/sabri-brothers,0.0,Urdu,2017-05-02,0.22,0.84,0.6,0.26,-3.267,0.02,169.878,0,1,0.006,4,92,10293660,0,0,0,Sad
Aaya Tha Kis Kam,M-Kaleem,/artist/m-kaleem,0.0,Urdu,2017-05-02,0.92,0.589,0.388,0.164,-13.355,0.052,140.058,0,3,0.0725,4,96,6719958,0,0,0,Sad
Dil Naghmon Se,Noor Jehan,/artist/noor-jehan,0.0,Urdu,2017-05-03,0.17,0.578,0.001,0.021,-6.204,0.09,137.706,0,9,0.0,3,55,9881398,0,0,0,Sad
Raag Shud Bihag On Sarangi,Ustad Nabi Bukhsh Khan,/artist/ustad-nabi-bukhsh-khan,0.0,Urdu,2017-05-04,0.55,0.325,0.448,0.561,-11.688,0.061,135.015,0,1,0.005,4,59,6584462,0,0,0,Sad
Shama Ka Jalna,K. L. Saigal,/artist/klsaigal,0.0,Urdu,2017-05-05,0.85,0.96,0.034,0.028,-5.165,0.073,190.06,1,8,0.068,4,73,6861579,0,0,0,Sad
Koi Na Mere Gham,Ghulam Ali,/artist/ghulam-ali,0.0,Urdu,2017-05-06,0.51,0.377,0.83,0.445,-9.401,0.0258,169.926,1,3,0.03,4,96,2950775,0,0,0,Happy
Tanha Tanha Mat Socha Kar,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-05-06,0.31,0.67,0.5,0.43,-2.8,0.03,160.07,0,2,0.01,4,94,3250044,0,0,0,Sad
Aandhi Chali To,Asha Bhosle,/artist/asha-bhosle-1,0.0,Urdu,2017-05-06,0.2,0.707,0.327,0.258,-3.566,0.09,150.023,0,0,0.024,4,90,10721241,0,0,0,Sad
Kaarey Badarwa Aaye,Habib Wali Muhammad,/artist/habib-wali-muhammad,0.0,Urdu,2017-05-08,0.22,0.98,0.68,0.66,-2.011,0.05,199.946,0,2,0.067,4,68,2909036,0,0,0,Energetic
Hum Sache Pakistani Hain,Muhammad Ifrahim,/artist/muhammad-ifrahim,0.0,Urdu,2017-05-09,0.52,0.01,0.74,0.18,-2.871,0.006,150.028,0,8,0.0007,4,81,721510,0,0,0,Sad
Yeh Log Bade Hum Logon Pe,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-05-10,0.26,0.516,0.732,0.089,-6.58,0.007,116.003,0,5,0.03,4,64,6412614,0,0,0,Sad
Tum Ho Sarapa Rehmat,Jani Babu Qawwal,/artist/jani-babu-qawwal,0.0,Urdu,2017-05-10,0.16,0.5,1.0,0.83,-6.181,0.03,192.008,1,1,0.077,4,72,6283495,0,0,0,Energetic
Mohabbat Se Tera Naam Liya Hai,Shankar Shambhu Qawwal|Chorus,/artist/shankar-shambhu-qawwal-50|/artist/chorus,0.0,Urdu,2017-05-11,0.36,0.34,0.0,0.94,-3.981,0.094,111.97,0,6,0.0592,4,94,8716222,0,0,0,Sad
Duniya Men Jhagda Daulat Ka,Shaheda Bano Jaipuri,/artist/shaheda-bano-jaipuri,0.0,Urdu,2017-05-11,0.82,0.05,0.2,0.76,-12.337,0.023,218.474,0,11,0.0686,4,64,732934,0,0,0,Sad
Chum Lu Huse Janana,Abdur Usuf Qawwal,/artist/abdur-usuf-qawwal,0.0,Urdu,2017-05-12,0.5,0.234,0.148,0.236,-5.815,0.0323,175.998,1,7,0.0,4,42,8509264,0,0,0,Sad
Halaat Maikade Ke,Munni Begum,/artist/munni-begum,0.0,Urdu,2017-06-01,0.31,0.67,0.8,0.3,-7.536,0.0624,141.934,1,6,0.034,4,94,2337218,0,0,0,Happy
Suraj Hoon Mera Rang Jara,Jani Babu Qawwal,/artist/jani-babu-qawwal,0.0,Urdu,2017-06-01,0.77,0.69,0.1,0.0,-10.57,0.0948,130.005,1,6,0.02,4,62,7722200,0,0,0,Sad
Mah-E-Nau Ko,Amanat Ali Khan,/artist/amanat-ali-khan,0.0,Urdu,2017-06-04,0.06,0.247,0.622,0.645,-5.864,0.0477,150.0,0,6,0.08,4,47,116635,0,0,0,Sad
Aisa Lagta Hai Ke Tu Aane,Nahid Akhtar,/artist/nahid-akhtar,0.0,Urdu,2017-06-05,0.88,0.21,0.9,0.77,-12.474,0.02,189.928,1,10,0.0269,4,41,1846590,0,0,0,Happy
Laila O Laila,Abida Parveen,/artist/abida-parveen,0.0,Urdu,2017-06-06,0.73,0.47,0.1,0.22,-6.412,0.01,125.016,1,1,0.077,4,40,5197661,0,0,0,Sad
Fikr He Tahree To Dil (Live),Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-06-07,1.0,0.63,0.7,0.92,-8.935,0.057,199.99,1,9,0.1,4,43,4698787,0,0,0,Happy
Teri Anjuman Mein Zalim,Munni Begum,/artist/munni-begum,0.0,Urdu,2017-06-10,0.03,0.019,0.861,0.983,-10.686,0.0444,153.016,0,9,0.08,4,28,8565362,0,0,0,Sad
Jeevan Par Itrane Wale,Rani Rooplata|Chorus,/artist/rani-rooplata|/artist/chorus,0.0,Urdu,2017-06-10,0.0,0.78,0.8,0.51,-13.235,0.03,150.021,0,6,0.07,4,60,3176393,0,0,0,Sad
Bhairvi - Teen Taal,Ustad Qudratullah Khan,/artist/ustad-qudratullah-khan,0.0,Urdu,2017-07-01,0.29,0.82,1.0,0.36,-2.799,0.045,185.216,1,2,0.03,4,93,58631,0,0,0,Energetic
Rag Rag Bole - Part 2,Aziz Miyan Qawwal,/artist/aziz-miyan-qawwal,0.0,Urdu,2017-07-01,0.88,0.311,0.531,0.784,-10.388,0.06,129.933,0,10,0.01,3,36,11369975,0,0,0,Sad
Yeh Raat Bahut Rangeen Sahi,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2017-07-02,0.91,0.096,0.293,0.146,-5.174,0.0179,119.989,1,1,0.0449,4,81,8297331,0,0,0,Sad
Koi Umeed Bar Nahin Aati,Malika Pukhraj,/artist/malika-pukhraj,0.0,Urdu,2017-07-04,0.56,0.94,0.3,0.22,-12.584,0.025,182.972,1,8,0.08,4,49,5150432,0,0,0,Sad
Tum Hi Se Hua Hai,Alamgir Khan,/artist/alamgir-khan,0.0,Urdu,2017-07-04,0.57,0.55,0.282,0.987,-4.439,0.0708,198.026,1,1,0.01,4,66,5813193,0,0,0,Sad
Unhen Jee Se Main Kaise,Nayyara Noor,/artist/nayyara-noor-1,0.0,Urdu,2017-07-06,0.76,0.11,0.1,0.44,-13.412,0.0924,200.038,0,6,0.097,4,64,8043109,0,0,0,Sad
Bhairov,Ustad Salamat Ali Khan,/artist/ustad-salamat-ali-khan,0.0,Urdu,2017-07-08,0.47,0.39,0.28,0.89,-5.283,0.08,139.996,0,3,0.012,4,98,6990985,0,0,0,Sad
Tu Bas Gaya Hai,Salma Agha,/artist/salma-agha,0.0,Urdu,2017-07-08,0.04,0.232,0.87,0.72,-11.58,0.029,206.038,0,4,0.0,4,28,9852096,0,0,0,Sad
"Yeh Safar Tere Mere Pyar Ka (from""Sheeshay Ka Ghar"")",Mehdi Hassan|Mehnaz,/artist/mehdi-hassan|/artist/mehnaz,0.0,Urdu,2017-07-09,0.7,0.332,0.906,0.199,-4.845,0.0609,155.188,1,1,0.062,4,92,8339981,0,0,0,Energetic
Ranjish He Sahi,Talat Aziz,/artist/talat-aziz,0.0,Urdu,2017-08-01,0.35,0.46,0.5,0.85,-9.684,0.04,162.013,1,2,0.0901,4,99,4078401,0,0,0,Sad
Jiyo Dhola Jiyo Dhola,Tarannum Naz,/artist/tarannum-naz,0.0,Urdu,2017-08-04,0.7,0.97,0.65,0.6,-3.57,0.091,140.0,0,11,0.0964,4,72,1224648,0,0,0,Sad
Chaman Roe Hanse,Munni Begum,/artist/munni-begum,0.0,Urdu,2017-08-04,0.32,0.706,0.793,0.52,-3.96,0.02,187.968,1,0,0.02,4,67,4791854,0,0,0,Sad
Kabhi Jo,Amanat Ali Khan,/artist/amanat-ali-khan,0.0,Urdu,2017-08-07,0.71,0.74,0.241,0.375,-3.177,0.03,147.965,1,1,0.0795,4,51,8739927,0,0,0,Sad
Hazaron Gham Diye Tum Ne - Ghazal,C. H. Atma,/artist/c-h-atma-1,0.0,Urdu,2017-08-09,0.58,0.96,0.7,0.06,-3.957,0.011,120.336,0,6,0.044,4,57,7459422,0,0,0,Sad
Kya Se Kya Ho Gaya Bewafa,Mohammed Rafi,/artist/mohammad-rafi,0.0,Urdu,2017-08-10,0.09,0.848,0.896,0.37,-10.515,0.02,117.031,1,9,0.09,4,58,4974632,0,0,0,Sad
Dosti Paaon Ki Zanjeer,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-09-01,0.66,0.444,0.48,0.036,-7.814,0.01,179.932,0,4,0.0864,4,88,1089337,0,0,0,Sad
Kahti Ho,Ali Abbas|Khalid Ghayur|Jamal Ghani,/artist/ali-abbas|/artist/khalid-ghayur|/artist/jamal-ghani,0.0,Urdu,2017-09-02,0.57,0.713,0.04,0.644,-11.846,0.088,161.191,0,11,0.0318,4,99,5056964,0,0,0,Sad
Hairat - E - Ishq Nahin Hoon Main Junoon Posh Nahin,Dilraj Kaur,/artist/dilraj-kaur,0.0,Urdu,2017-09-02,0.38,0.01,0.3,0.77,-5.109,0.0,139.969,1,1,0.0014,4,76,6870127,0,0,0,Sad
Pata Das De,Muhammad Alam Lohar,/artist/muhammad-alam-lohar,0.0,Urdu,2017-09-03,0.71,0.46,0.5,0.18,-2.159,0.002,133.076,0,4,0.0522,4,82,7892452,0,0,0,Happy
Unhen Darkar Hai,Munna Azad Qawwal,/artist/munna-azad-qawwal,0.0,Urdu,2017-09-03,0.25,0.58,0.769,0.55,-10.448,0.033,115.051,1,8,0.016,4,95,1096423,0,0,0,Happy
Muddat Huwi Hai Yaar Ko,Ghulam Ali,/artist/ghulam-ali,0.0,Urdu,2017-09-03,0.71,0.73,0.5,0.62,-7.161,0.095,126.987,1,0,0.042,4,56,5253666,0,0,0,Happy
Dil Tarapta Hi Raha,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-09-04,0.27,0.13,0.1,0.27,-5.693,0.0,150.011,1,2,0.0368,4,95,6705570,0,0,0,Sad
Piu Piu Piu,Iboo Quawwal,/artist/iboo-quawwal,0.0,Urdu,2017-09-04,0.24,0.557,0.318,0.669,-9.7,0.0627,146.966,1,0,0.063,4,76,1820434,0,0,0,Sad
"Jalta Shola Hoon (from""Jangali"")",Mehnaz,/artist/mehnaz,0.0,Urdu,2017-09-04,0.3,0.736,0.23,0.858,-7.817,0.0909,213.36,0,8,0.073,4,69,10531061,0,0,0,Sad
Aghaze Jawani Ki Ada,Mehdi Hassan,/artist/mehdi-hassan,0.0,Urdu,2017-09-06,0.06,0.28,0.8,0.66,-13.356,0.0037,150.936,1,8,0.09,4,88,9412368,0,0,0,Happy
Ja Ri Saheli Sajanwa Ke,Mala,/artist/mal-1,0.0,Urdu,2017-09-09,0.01,0.07,0.88,0.89,-5.88,0.007,135.013,0,2,0.09,4,53,3362610,0,0,0,Energetic
